apprenant_id,prenom,nom,email,genre,age,pays,canal_acquisition,date_inscription,premium
APP0259,Paul,Cisse,paul.cisse258@email.com,M,22,Cote d'Ivoire,Organique,2022-01-07,1
APP0260,Aissatou,Diop,aissatou.diop259@email.com,F,35,Cote d'Ivoire,Organique,2022-05-18,1
APP0261,Paul,Coulibaly,paul.coulibaly260@email.com,M,23,Cote d'Ivoire,Organique,2022-06-08,0
APP0262,Adjoua,Dembele,adjoua.dembele261@email.com,F,33,Cote d'Ivoire,Publicite,2022-12-24,1
APP0263,Ibrahim,Cisse,ibrahim.cisse262@email.com,M,25,Cote d'Ivoire,Partenaire,2022-03-09,0
APP0264,Cheick,Doumbia,cheick.doumbia263@email.com,M,28,Senegal,Organique,2022-11-12,1
APP0265,Bintou,Traore,bintou.traore264@email.com,F,19,Cameroun,Publicite,2022-10-25,1
APP0266,Thierry,Barry,thierry.barry265@email.com,M,24,Cote d'Ivoire,Partenaire,2022-09-11,0
APP0267,Ibrahim,Kone,ibrahim.kone266@email.com,M,22,Senegal,Organique,2024-06-30,1
APP0268,Kone,Sow,kone.sow267@email.com,M,29,Cote d'Ivoire,Reseaux sociaux,2022-11-11,0
APP0269,Thierry,Camara,thierry.camara268@email.com,M,28,Cameroun,Partenaire,2022-01-01,0
APP0270,Yao,Toure,yao.toure269@email.com,M,30,Cameroun,Partenaire,2023-01-09,0
APP0271,Amadou,Diop,amadou.diop270@email.com,M,25,France,Reseaux sociaux,2022-02-15,0
APP0272,Oumar,Keita,oumar.keita271@email.com,M,22,Cote d'Ivoire,Reseaux sociaux,2022-06-17,0
APP0273,Jean,Ndoye,jean.ndoye272@email.com,M,29,Burkina Faso,Organique,2022-07-20,1
APP0274,Coumba,Sow,coumba.sow273@email.com,F,21,Cote d'Ivoire,Reseaux sociaux,2022-07-11,0
APP0275,Aissatou,Bah,aissatou.bah274@email.com,F,34,Cote d'Ivoire,Organique,2022-04-08,1
APP0276,Paul,Bamba,paul.bamba275@email.com,M,27,Cameroun,Organique,2023-07-22,0
APP0277,Eric,Cisse,eric.cisse276@email.com,M,26,Cote d'Ivoire,Organique,2022-12-15,1
APP0278,Eric,Traore,eric.traore277@email.com,M,30,Cote d'Ivoire,Reseaux sociaux,2022-08-18,1
APP0279,Mariame,Kone,mariame.kone278@email.com,F,27,France,Reseaux sociaux,2024-04-15,0
APP0280,Laure,Keita,laure.keita279@email.com,F,18,Cote d'Ivoire,Reseaux sociaux,2022-11-02,0
APP0281,Kone,Traore,kone.traore280@email.com,M,21,Senegal,Organique,2022-10-24,1
APP0282,Oumar,Kone,oumar.kone281@email.com,M,34,Cote d'Ivoire,Publicite,2022-06-08,0
APP0283,Cheick,Konaté,cheick.konaté282@email.com,M,28,Cote d'Ivoire,Organique,2022-11-29,0
APP0284,Cheick,Ouattara,cheick.ouattara283@email.com,M,18,Cote d'Ivoire,Reseaux sociaux,2022-05-29,0
APP0285,Seydou,Diallo,seydou.diallo284@email.com,M,30,Cote d'Ivoire,Organique,2023-03-01,0
APP0286,Luc,Diallo,luc.diallo285@email.com,M,24,Senegal,Partenaire,2022-07-05,1
APP0287,Serge,Diop,serge.diop286@email.com,M,22,Senegal,Reseaux sociaux,2022-09-04,1
APP0288,Thierry,Barry,thierry.barry287@email.com,M,21,Cote d'Ivoire,Reseaux sociaux,2023-07-24,1
APP0289,Luc,Sylla,luc.sylla288@email.com,M,33,Cote d'Ivoire,Publicite,2022-01-19,0
APP0290,Moussa,Barry,moussa.barry289@email.com,M,18,Cote d'Ivoire,Partenaire,2022-04-07,1
APP0291,Mariame,Ndoye,mariame.ndoye290@email.com,F,22,Senegal,Reseaux sociaux,2023-01-20,1
APP0292,Jean,Ndoye,jean.ndoye291@email.com,M,28,Autre,Reseaux sociaux,2022-03-02,1
APP0293,Fatoumata,Diop,fatoumata.diop292@email.com,F,37,Cameroun,Publicite,2022-10-28,0
APP0294,Seydou,Traore,seydou.traore293@email.com,M,31,Ghana,Publicite,2023-06-19,0
APP0295,Aminata,Bah,aminata.bah294@email.com,F,22,Cote d'Ivoire,Partenaire,2022-03-28,1
APP0296,Rokia,Bah,rokia.bah295@email.com,F,37,Cote d'Ivoire,Partenaire,2022-03-05,1
APP0297,Aissatou,Doumbia,aissatou.doumbia296@email.com,F,19,Mali,Publicite,2023-01-19,0
APP0298,Mariame,Toure,mariame.toure297@email.com,F,29,Cote d'Ivoire,Publicite,2022-05-26,0
APP0299,Rokia,Konaté,rokia.konaté298@email.com,F,30,Burkina Faso,Organique,2022-01-16,0
APP0300,Mariame,Traore,mariame.traore299@email.com,F,22,Senegal,Publicite,2022-05-25,1
APP0301,Aminata,Sylla,aminata.sylla300@email.com,F,120,Cote d'Ivoire,Partenaire,2022-05-12,1
APP0302,Moussa,Traore,moussa.traore301@email.com,M,24,Burkina Faso,Reseaux sociaux,2023-01-31,1
APP0303,Eric,Barry,eric.barry302@email.com,M,32,Senegal,Reseaux sociaux,2024-06-30,1
APP0304,Cheick,Ouattara,cheick.ouattara303@email.com,M,18,Mali,Organique,2022-08-03,1
APP0305,Aminata,Toure,aminata.toure304@email.com,F,30,Senegal,Partenaire,2022-08-23,0
APP0306,Jean,Bah,jean.bah305@email.com,M,25,Cote d'Ivoire,Partenaire,2022-06-10,0
APP0307,Moussa,Camara,moussa.camara306@email.com,M,34,Cameroun,Organique,2022-04-07,1
APP0308,Coumba,Diop,coumba.diop307@email.com,F,27,Cote d'Ivoire,Reseaux sociaux,2024-06-30,0
APP0309,Kofi,Keita,kofi.keita308@email.com,M,35,Cameroun,Organique,2022-05-02,0
APP0310,Yao,Traore,yao.traore309@email.com,M,31,Senegal,Reseaux sociaux,2024-06-30,0
APP0311,Seydou,Sylla,seydou.sylla310@email.com,M,27,Mali,Reseaux sociaux,2022-06-14,1
APP0312,Moussa,Ndoye,moussa.ndoye311@email.com,M,32,Burkina Faso,Reseaux sociaux,2024-06-30,1
APP0313,Thierry,Dembele,thierry.dembele312@email.com,M,32,Senegal,Organique,2022-05-22,0
APP0314,Jean,Diallo,jean.diallo313@email.com,M,30,Burkina Faso,Organique,2022-03-16,1
APP0315,Kone,Dembele,kone.dembele314@email.com,M,18,Cote d'Ivoire,Organique,2024-06-30,0
APP0316,Cheick,Traore,cheick.traore315@email.com,M,22,Cote d'Ivoire,Reseaux sociaux,2023-06-14,0
APP0317,Luc,Ndoye,luc.ndoye316@email.com,M,36,Autre,Publicite,2023-07-20,0
APP0318,Mariame,Coulibaly,mariame.coulibaly317@email.com,F,20,Senegal,Partenaire,2024-06-30,0
APP0319,Thierry,Mbaye,thierry.mbaye318@email.com,M,33,Senegal,Partenaire,2023-01-23,0
APP0320,Adjoua,Doumbia,adjoua.doumbia319@email.com,F,32,Cote d'Ivoire,Organique,2022-05-04,1
APP0321,Laure,Doumbia,laure.doumbia320@email.com,F,23,Cote d'Ivoire,Organique,2022-09-03,1
APP0322,Serge,Diallo,serge.diallo321@email.com,M,18,Cameroun,Publicite,2022-03-06,0
APP0323,Serge,Sylla,serge.sylla322@email.com,M,24,Mali,Reseaux sociaux,2023-01-09,1
APP0324,Amadou,Bamba,amadou.bamba323@email.com,M,40,Ghana,Organique,2022-08-16,1
APP0325,Rokia,Coulibaly,rokia.coulibaly324@email.com,F,22,Senegal,Reseaux sociaux,2022-02-23,0
APP0326,Bintou,Kone,bintou.kone325@email.com,F,23,Senegal,Partenaire,2022-08-21,0
APP0327,Mariame,Toure,mariame.toure326@email.com,F,22,Cote d'Ivoire,Organique,2022-04-18,0
APP0328,Paul,Kone,paul.kone327@email.com,M,35,Cote d'Ivoire,Organique,2023-08-31,1
APP0329,Bintou,Bamba,bintou.bamba328@email.com,F,26,Senegal,Reseaux sociaux,2022-08-26,0
APP0330,Paul,Cisse,paul.cisse329@email.com,M,24,Senegal,Organique,2023-03-31,1
APP0331,Clarisse,Sow,clarisse.sow330@email.com,F,36,Cote d'Ivoire,Reseaux sociaux,2023-01-04,1
APP0332,Jean,Barry,jean.barry331@email.com,M,31,Senegal,Partenaire,2022-04-09,0
APP0333,Fatoumata,Barry,fatoumata.barry332@email.com,F,22,Cameroun,Publicite,2024-05-08,0
APP0334,Fatoumata,Konaté,fatoumata.konaté333@email.com,F,20,Mali,Reseaux sociaux,2022-03-08,0
APP0335,Cheick,Bamba,cheick.bamba334@email.com,M,34,Ghana,Organique,2022-05-20,0
APP0336,Clarisse,Sow,clarisse.sow335@email.com,F,28,Cote d'Ivoire,Reseaux sociaux,2022-01-11,1
APP0337,Seydou,Toure,seydou.toure336@email.com,M,18,Cote d'Ivoire,Organique,2023-02-15,1
APP0338,Clarisse,Konaté,clarisse.konaté337@email.com,F,18,Burkina Faso,Publicite,2022-03-04,1
APP0339,Oumar,Coulibaly,oumar.coulibaly338@email.com,M,21,Cameroun,Partenaire,2023-07-11,1
APP0340,Bintou,Kone,bintou.kone339@email.com,F,20,Cote d'Ivoire,Reseaux sociaux,2022-06-22,0
APP0341,Yao,Camara,yao.camara340@email.com,M,18,Cameroun,Partenaire,2022-06-06,0
APP0342,Laure,Ndoye,laure.ndoye341@email.com,F,21,Cote d'Ivoire,Organique,2022-01-29,0
APP0343,Aminata,Konaté,aminata.konaté342@email.com,F,22,Senegal,Reseaux sociaux,2024-02-29,0
APP0344,Sophie,Barry,sophie.barry343@email.com,F,25,Cote d'Ivoire,Publicite,2024-06-30,0
APP0345,Sophie,Traore,sophie.traore344@email.com,F,38,Autre,Organique,2022-05-22,0
APP0346,Sophie,Konaté,sophie.konaté345@email.com,F,26,Cote d'Ivoire,Organique,2022-06-11,1
APP0347,Fatoumata,Keita,fatoumata.keita346@email.com,F,26,Burkina Faso,Publicite,2022-12-30,0
APP0348,Kofi,Traore,kofi.traore347@email.com,M,31,Cote d'Ivoire,Reseaux sociaux,2022-10-12,0
APP0349,Clarisse,Cisse,clarisse.cisse348@email.com,F,26,Cote d'Ivoire,Organique,2024-06-30,0
APP0350,Eric,Mbaye,eric.mbaye349@email.com,M,30,Cameroun,Organique,2022-12-16,0
APP0351,Nathalie,Barry,nathalie.barry350@email.com,F,29,Cameroun,Reseaux sociaux,2024-06-30,0
APP0352,Paul,Sow,paul.sow351@email.com,M,28,Cote d'Ivoire,Reseaux sociaux,2024-03-13,0
APP0353,Yao,Diallo,yao.diallo352@email.com,M,44,Cote d'Ivoire,Reseaux sociaux,2022-08-11,0
APP0354,Moussa,Cisse,moussa.cisse353@email.com,M,33,Cote d'Ivoire,Organique,2022-08-06,1
APP0355,Jean,Keita,jean.keita354@email.com,M,21,Senegal,Reseaux sociaux,2023-07-19,0
APP0356,Jean,Bamba,jean.bamba355@email.com,M,30,Cote d'Ivoire,Reseaux sociaux,2023-11-16,0
APP0357,Mariame,Sow,mariame.sow356@email.com,F,23,Cameroun,Publicite,2022-11-08,0
APP0358,Aissatou,Bamba,aissatou.bamba357@email.com,F,30,Cote d'Ivoire,Reseaux sociaux,2022-01-06,0
APP0359,Luc,Konaté,luc.konaté358@email.com,M,19,Mali,Reseaux sociaux,2023-03-26,0
APP0360,Adjoua,Coulibaly,adjoua.coulibaly359@email.com,F,21,Burkina Faso,Partenaire,2023-11-24,0
APP0361,Clarisse,Keita,clarisse.keita360@email.com,F,30,Cameroun,Organique,2022-03-04,1
APP0362,Ibrahim,Coulibaly,ibrahim.coulibaly361@email.com,M,33,Ghana,Organique,2023-10-04,1
APP0363,Kone,Dembele,kone.dembele362@email.com,M,31,Ghana,Organique,2022-07-01,1
APP0364,Luc,Barry,luc.barry363@email.com,M,33,Cote d'Ivoire,Organique,2022-05-29,0
APP0365,Mariame,Kone,mariame.kone364@email.com,F,30,Cote d'Ivoire,Publicite,2022-11-18,0
APP0366,Yao,Diallo,yao.diallo365@email.com,M,29,Mali,Organique,2023-07-25,0
APP0367,Coumba,Kone,coumba.kone366@email.com,F,24,Cote d'Ivoire,Publicite,2022-07-19,1
APP0368,Fatoumata,Dembele,fatoumata.dembele367@email.com,F,32,Cameroun,Organique,2022-08-15,0
APP0369,Luc,Diallo,luc.diallo368@email.com,M,34,Mali,Reseaux sociaux,2022-12-31,1
APP0370,Marie,Cisse,marie.cisse369@email.com,F,27,Autre,Reseaux sociaux,2024-06-30,0
APP0371,Aida,Sow,aida.sow370@email.com,F,27,Cote d'Ivoire,Organique,2022-05-19,0
APP0372,Yao,Diop,yao.diop371@email.com,M,37,Cote d'Ivoire,Reseaux sociaux,2022-03-28,0
APP0373,Thierry,Toure,thierry.toure372@email.com,M,27,Cote d'Ivoire,Partenaire,2022-12-23,0
APP0374,Moussa,Bamba,moussa.bamba373@email.com,M,28,Cote d'Ivoire,Reseaux sociaux,2022-08-25,1
APP0375,Kofi,Diallo,kofi.diallo374@email.com,M,30,Cote d'Ivoire,Partenaire,2022-06-28,0
APP0376,Cheick,Bah,cheick.bah375@email.com,M,27,Senegal,Publicite,2023-07-23,0
APP0377,Aissatou,Ndoye,aissatou.ndoye376@email.com,F,23,Senegal,Reseaux sociaux,2023-01-19,0
APP0378,Yao,Dembele,yao.dembele377@email.com,M,30,Burkina Faso,Publicite,2022-03-16,1
APP0379,Kofi,Camara,kofi.camara378@email.com,M,27,Mali,Organique,2024-06-30,0
APP0380,Fatoumata,Dembele,fatoumata.dembele379@email.com,F,39,Cameroun,Organique,2023-08-31,0
APP0381,Serge,Ndoye,serge.ndoye380@email.com,M,32,Cote d'Ivoire,Reseaux sociaux,2022-02-20,0
APP0382,Marie,Camara,marie.camara381@email.com,F,24,Senegal,Reseaux sociaux,2023-08-23,0
APP0383,Aida,Konaté,aida.konaté382@email.com,F,32,Cameroun,Reseaux sociaux,2024-06-30,1
APP0384,Jean,Traore,jean.traore383@email.com,M,29,Cote d'Ivoire,Reseaux sociaux,2023-07-17,0
APP0385,Ibrahim,Keita,ibrahim.keita384@email.com,M,35,Senegal,Publicite,2022-10-19,0
APP0386,Clarisse,Sow,clarisse.sow385@email.com,F,24,Cameroun,Organique,2022-05-03,0
APP0387,Bintou,Coulibaly,bintou.coulibaly386@email.com,F,29,Mali,Partenaire,2024-06-30,0
APP0388,Bintou,Barry,bintou.barry387@email.com,F,27,Burkina Faso,Reseaux sociaux,2023-08-17,1
APP0389,Jean,Diallo,jean.diallo388@email.com,M,28,Senegal,Reseaux sociaux,2024-04-24,0
APP0390,Aida,Bamba,aida.bamba389@email.com,F,22,Cote d'Ivoire,Organique,2022-08-02,0
APP0391,Clarisse,Dembele,clarisse.dembele390@email.com,F,31,Cote d'Ivoire,Organique,2022-02-21,1
APP0392,Serge,Barry,serge.barry391@email.com,M,30,Cameroun,Reseaux sociaux,2022-06-03,1
APP0393,Aminata,Diallo,aminata.diallo392@email.com,F,35,Senegal,Partenaire,2023-07-29,0
APP0394,Adjoua,Diop,adjoua.diop393@email.com,F,27,Senegal,Reseaux sociaux,2022-10-04,1
APP0395,Oumar,Traore,oumar.traore394@email.com,M,25,Cote d'Ivoire,Organique,2022-08-10,0
APP0396,Kofi,Mbaye,kofi.mbaye395@email.com,M,32,Senegal,Partenaire,2022-10-24,1
APP0397,Clarisse,Sylla,clarisse.sylla396@email.com,F,23,Cote d'Ivoire,Partenaire,2024-06-30,0
APP0398,Kone,Sylla,kone.sylla397@email.com,M,34,Senegal,Publicite,2022-09-18,1
APP0399,Serge,Camara,serge.camara398@email.com,M,34,Burkina Faso,Reseaux sociaux,2023-11-19,0
APP0400,Paul,Traore,paul.traore399@email.com,M,35,Mali,Partenaire,2022-02-21,0
APP0401,Paul,Bah,paul.bah400@email.com,M,30,Senegal,Reseaux sociaux,2022-08-14,1
APP0402,Bintou,Mbaye,bintou.mbaye401@email.com,F,25,France,Partenaire,2022-01-07,0
APP0403,Awa,Kone,awa.kone402@email.com,F,28,Autre,Reseaux sociaux,2022-02-21,0
APP0404,Oumar,Sow,oumar.sow403@email.com,M,30,Senegal,Organique,2022-04-13,0
APP0405,Laure,Ouattara,laure.ouattara404@email.com,F,24,Mali,Publicite,2022-11-07,0
APP0406,Laure,Sylla,laure.sylla405@email.com,F,35,Cote d'Ivoire,Partenaire,2024-06-30,0
APP0407,Paul,Keita,paul.keita406@email.com,M,31,Burkina Faso,Reseaux sociaux,2023-08-01,0
APP0408,Aissatou,Sylla,aissatou.sylla407@email.com,F,22,Cote d'Ivoire,Reseaux sociaux,2022-01-01,0
APP0409,Cheick,Doumbia,cheick.doumbia408@email.com,M,39,Cote d'Ivoire,Partenaire,2022-03-19,1
APP0410,Laure,Dembele,laure.dembele409@email.com,F,28,Cote d'Ivoire,Organique,2024-06-30,1
APP0411,Bintou,Mbaye,bintou.mbaye410@email.com,F,21,Burkina Faso,Organique,2024-06-30,0
APP0412,Adjoua,Sow,adjoua.sow411@email.com,F,23,Cote d'Ivoire,Organique,2023-06-08,0
APP0413,Jean,Keita,jean.keita412@email.com,M,36,Mali,Organique,2023-12-20,0
APP0414,Awa,Cisse,awa.cisse413@email.com,F,38,Cote d'Ivoire,Organique,2023-02-19,0
APP0415,Jean,Ouattara,jean.ouattara414@email.com,M,34,Senegal,Partenaire,2023-05-19,1
APP0416,Kofi,Bah,kofi.bah415@email.com,M,35,Senegal,Organique,2023-12-06,1
APP0417,Amadou,Dembele,amadou.dembele416@email.com,M,35,Senegal,Partenaire,2022-07-06,1
APP0418,Laure,Toure,laure.toure417@email.com,F,31,Cote d'Ivoire,Publicite,2022-05-04,1
APP0419,Thierry,Kone,thierry.kone418@email.com,M,29,Cote d'Ivoire,Organique,2022-06-13,0
APP0420,Aminata,Ndoye,aminata.ndoye419@email.com,F,31,Cote d'Ivoire,Partenaire,2024-03-09,1
APP0421,Laure,Kone,laure.kone420@email.com,F,32,Senegal,Reseaux sociaux,2022-04-12,0
APP0422,Seydou,Dembele,seydou.dembele421@email.com,M,23,Mali,Publicite,2024-06-30,1
APP0423,Kofi,Bah,kofi.bah422@email.com,M,32,Senegal,Reseaux sociaux,2022-06-25,0
APP0424,Kofi,Sow,kofi.sow423@email.com,M,36,Cote d'Ivoire,Reseaux sociaux,2022-01-21,0
APP0425,Rokia,Kone,rokia.kone424@email.com,F,26,Cote d'Ivoire,Organique,2024-06-30,1
APP0426,Bintou,Camara,bintou.camara425@email.com,F,26,Cameroun,Publicite,2023-08-30,0
APP0427,Thierry,Kone,thierry.kone426@email.com,M,30,Senegal,Organique,2024-06-30,1
APP0428,Coumba,Diop,coumba.diop427@email.com,F,24,Ghana,Partenaire,2022-09-29,1
APP0429,Yao,Sylla,yao.sylla428@email.com,M,20,Senegal,Organique,2022-06-23,1
APP0430,Aissatou,Coulibaly,aissatou.coulibaly429@email.com,F,34,Senegal,Reseaux sociaux,2023-11-11,0
APP0431,Adjoua,Ouattara,adjoua.ouattara430@email.com,F,25,Cote d'Ivoire,Reseaux sociaux,2022-12-01,0
APP0432,Aminata,Barry,aminata.barry431@email.com,F,28,Cote d'Ivoire,Organique,2022-07-10,1
APP0433,Aissatou,Dembele,aissatou.dembele432@email.com,F,24,Burkina Faso,Organique,2022-09-13,0
APP0434,Fatoumata,Ndoye,fatoumata.ndoye433@email.com,F,35,Cote d'Ivoire,Organique,2022-08-03,0
APP0435,Yao,Cisse,yao.cisse434@email.com,M,33,Senegal,Partenaire,2022-01-01,1
APP0436,Ibrahim,Diallo,ibrahim.diallo435@email.com,M,26,Senegal,Partenaire,2022-06-11,1
APP0437,Moussa,Toure,moussa.toure436@email.com,M,20,Cote d'Ivoire,Organique,2023-04-15,1
APP0438,Amadou,Konaté,amadou.konaté437@email.com,M,25,Senegal,Reseaux sociaux,2022-01-07,0
APP0439,Fatoumata,Traore,fatoumata.traore438@email.com,F,31,Cote d'Ivoire,Organique,2022-09-08,0
APP0440,Sophie,Diallo,sophie.diallo439@email.com,F,29,Cote d'Ivoire,Partenaire,2022-10-15,1
APP0441,Aida,Dembele,aida.dembele440@email.com,F,28,Senegal,Partenaire,2022-01-22,0
APP0442,Jean,Barry,jean.barry441@email.com,M,29,Senegal,Publicite,2023-03-27,0
APP0443,Clarisse,Ndoye,clarisse.ndoye442@email.com,F,32,Cote d'Ivoire,Publicite,2024-06-30,0
APP0444,Moussa,Sow,moussa.sow443@email.com,M,27,Senegal,Organique,2024-06-30,1
APP0445,Serge,Mbaye,serge.mbaye444@email.com,M,30,Cameroun,Organique,2022-03-18,0
APP0446,Rokia,Traore,rokia.traore445@email.com,F,22,Cote d'Ivoire,Publicite,2022-02-10,0
APP0447,Mariame,Keita,mariame.keita446@email.com,F,43,France,Organique,2023-07-05,0
APP0448,Rokia,Coulibaly,rokia.coulibaly447@email.com,F,26,Cameroun,Organique,2024-06-30,0
APP0449,Amadou,Barry,amadou.barry448@email.com,M,29,Mali,Organique,2022-01-12,1
APP0450,Aminata,Toure,aminata.toure449@email.com,F,31,Cote d'Ivoire,Partenaire,2022-06-05,0
APP0451,Amadou,Diop,amadou.diop450@email.com,M,25,Mali,Partenaire,2022-03-22,0
APP0452,Fatoumata,Traore,fatoumata.traore451@email.com,F,28,Cote d'Ivoire,Publicite,2022-06-16,0
APP0453,Clarisse,Keita,clarisse.keita452@email.com,F,27,Cameroun,Reseaux sociaux,2023-06-22,0
APP0454,Cheick,Keita,cheick.keita453@email.com,M,22,Mali,Organique,2022-01-23,0
APP0455,Amadou,Diallo,amadou.diallo454@email.com,M,30,Cote d'Ivoire,Reseaux sociaux,2022-11-15,1
APP0456,Amadou,Ndoye,amadou.ndoye455@email.com,M,18,Cote d'Ivoire,Partenaire,2022-02-11,0
APP0457,Aissatou,Toure,aissatou.toure456@email.com,F,38,Cote d'Ivoire,Organique,2022-01-04,0
APP0458,Seydou,Dembele,seydou.dembele457@email.com,M,32,Cameroun,Publicite,2022-02-26,0
APP0459,Coumba,Sylla,coumba.sylla458@email.com,F,31,Mali,Reseaux sociaux,2022-01-17,1
APP0460,Awa,Konaté,awa.konaté459@email.com,F,18,Senegal,Partenaire,2023-04-14,1
APP0461,Jean,Camara,jean.camara460@email.com,M,23,Cote d'Ivoire,Partenaire,2022-05-09,0
APP0462,Cheick,Diop,cheick.diop461@email.com,M,36,Cote d'Ivoire,Reseaux sociaux,2022-07-03,0
APP0463,Laure,Camara,laure.camara462@email.com,F,52,Senegal,Partenaire,2022-05-28,0
APP0464,Seydou,Camara,seydou.camara463@email.com,M,35,Ghana,Reseaux sociaux,2022-05-05,1
APP0465,Jean,Mbaye,jean.mbaye464@email.com,M,34,Cote d'Ivoire,Partenaire,2024-05-14,1
APP0466,Awa,Konaté,awa.konaté465@email.com,F,31,Cote d'Ivoire,Partenaire,2022-10-05,1
APP0467,Clarisse,Dembele,clarisse.dembele466@email.com,F,22,Cameroun,Reseaux sociaux,2022-10-04,1
APP0468,Adjoua,Traore,adjoua.traore467@email.com,F,33,Cote d'Ivoire,Organique,2022-11-18,0
APP0469,Cheick,Ouattara,cheick.ouattara468@email.com,M,21,Burkina Faso,Publicite,2022-02-26,0
APP0470,Cheick,Toure,cheick.toure469@email.com,M,20,Ghana,Publicite,2022-08-06,1
APP0471,Kone,Keita,kone.keita470@email.com,M,20,Cote d'Ivoire,Reseaux sociaux,2023-02-08,1
APP0472,Luc,Coulibaly,luc.coulibaly471@email.com,M,33,Cameroun,Publicite,2023-03-10,0
APP0473,Seydou,Toure,seydou.toure472@email.com,M,27,Mali,Reseaux sociaux,2022-06-03,0
APP0474,Serge,Coulibaly,serge.coulibaly473@email.com,M,28,Cameroun,Reseaux sociaux,2022-02-15,0
APP0475,Paul,Bamba,paul.bamba474@email.com,M,27,Cote d'Ivoire,Reseaux sociaux,2022-08-04,0
APP0476,Serge,Mbaye,serge.mbaye475@email.com,M,21,Cote d'Ivoire,Organique,2024-05-16,1
APP0477,Moussa,Mbaye,moussa.mbaye476@email.com,M,23,Cote d'Ivoire,Reseaux sociaux,2023-03-06,0
APP0478,Aminata,Camara,aminata.camara477@email.com,F,24,Cote d'Ivoire,Partenaire,2022-06-04,1
APP0479,Bintou,Ndoye,bintou.ndoye478@email.com,F,19,Cote d'Ivoire,Organique,2024-06-30,0
APP0480,Amadou,Coulibaly,amadou.coulibaly479@email.com,M,24,Cameroun,Organique,2023-01-11,1
APP0481,Amadou,Bah,amadou.bah480@email.com,M,21,Senegal,Partenaire,2024-06-30,1
APP0482,Moussa,Sow,moussa.sow481@email.com,M,31,Cote d'Ivoire,Partenaire,2022-09-15,1
APP0483,Fatoumata,Ouattara,fatoumata.ouattara482@email.com,F,31,Cote d'Ivoire,Publicite,2022-03-15,1
APP0484,Thierry,Mbaye,thierry.mbaye483@email.com,M,20,Cote d'Ivoire,Organique,2022-05-20,0
APP0485,Jean,Sylla,jean.sylla484@email.com,M,26,Senegal,Partenaire,2023-10-21,0
APP0486,Thierry,Mbaye,thierry.mbaye485@email.com,M,39,Mali,Organique,2022-11-28,1
APP0487,Kone,Konaté,kone.konaté486@email.com,M,22,Cote d'Ivoire,Organique,2022-03-13,1
APP0488,Ibrahim,Coulibaly,ibrahim.coulibaly487@email.com,M,30,Cote d'Ivoire,Partenaire,2024-05-22,1
APP0489,Serge,Traore,serge.traore488@email.com,M,28,Senegal,Reseaux sociaux,2022-04-28,1
APP0490,Seydou,Bamba,seydou.bamba489@email.com,M,34,Cote d'Ivoire,Partenaire,2024-01-19,0
APP0491,Coumba,Sylla,coumba.sylla490@email.com,F,29,Cote d'Ivoire,Organique,2022-01-20,0
APP0492,Fatoumata,Doumbia,fatoumata.doumbia491@email.com,F,25,Cote d'Ivoire,Organique,2023-06-07,1
APP0493,Coumba,Diallo,coumba.diallo492@email.com,F,28,Senegal,Reseaux sociaux,2022-01-17,0
APP0494,Jean,Ouattara,jean.ouattara493@email.com,M,28,Senegal,Organique,2023-01-26,1
APP0495,Nathalie,Camara,nathalie.camara494@email.com,F,27,Senegal,Organique,2022-07-04,0
APP0496,Kone,Toure,kone.toure495@email.com,M,20,Cameroun,Organique,2024-06-30,1
APP0497,Ibrahim,Traore,ibrahim.traore496@email.com,M,35,Cote d'Ivoire,Organique,2022-08-12,1
APP0498,Bintou,Dembele,bintou.dembele497@email.com,F,34,Burkina Faso,Partenaire,2024-06-30,0
APP0499,Yao,Sow,yao.sow498@email.com,M,21,Ghana,Organique,2022-10-13,1
APP0500,Thierry,Diop,thierry.diop499@email.com,M,26,Cote d'Ivoire,Reseaux sociaux,2022-01-28,0
APP0501,Laure,Barry,thierry.diop499@email.com,F,26,Ghana,Reseaux sociaux,2022-04-14,0
APP0502,Awa,Diallo,awa.diallo501@email.com,F,21,Cote d'Ivoire,Reseaux sociaux,2022-08-28,1
APP0503,Rokia,Sylla,rokia.sylla502@email.com,F,18,Cote d'Ivoire,Reseaux sociaux,2024-06-30,0
APP0504,Paul,Konaté,paul.konaté503@email.com,M,23,Senegal,Partenaire,2022-04-22,0
APP0505,Cheick,Bamba,cheick.bamba504@email.com,M,25,Cote d'Ivoire,Publicite,2024-03-12,1
APP0506,Aissatou,Kone,aissatou.kone505@email.com,F,19,Cote d'Ivoire,Organique,2023-03-27,1
APP0507,Kofi,Diop,kofi.diop506@email.com,M,29,Cote d'Ivoire,Partenaire,2023-11-24,0
APP0508,Sophie,Mbaye,sophie.mbaye507@email.com,F,34,Senegal,Organique,2022-10-10,1
APP0509,Yao,Bah,yao.bah508@email.com,M,33,Mali,Reseaux sociaux,2022-04-15,0
APP0510,Thierry,Bah,thierry.bah509@email.com,M,27,Ghana,Reseaux sociaux,2022-05-16,0
APP0511,Kone,Dembele,kone.dembele510@email.com,M,18,Cote d'Ivoire,Organique,2022-10-28,1
APP0512,Coumba,Coulibaly,coumba.coulibaly511@email.com,F,32,Senegal,Organique,2023-10-09,0
APP0513,Cheick,Mbaye,cheick.mbaye512@email.com,M,28,Senegal,Organique,2023-01-14,1
