inscription_id,apprenant_id,parcours_id,progression_pct,engagement_score,nb_jours_inactif,score_risque,alerte_decrochage,prenom,nom,pays,titre,domaine,instructeur
INS06321,APP4403,PAR003,31.0,0.0,241.0,0.7916763713004936,1,Seydou,Ndoye,Cote d'Ivoire,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS00454,APP0313,PAR011,48.0,18.13750504197204,107.0,0.7899388739763246,1,Thierry,Dembele,Senegal,Management de Projet,Management,Ouattara Serge
INS05065,APP3554,PAR002,21.0,15.194223925785757,25.0,0.7897814887713307,1,Yao,Coulibaly,Cote d'Ivoire,Machine Learning Applique,Data & IA,Kouassi Yao
INS01727,APP1230,PAR012,65.0,15.365809900754291,43.0,0.7892748490848197,1,Moussa,Cisse,Cote d'Ivoire,Leadership & Soft Skills,Management,Ouattara Serge
INS05667,APP3965,PAR008,51.0,18.360943866119246,40.0,0.7854529434354709,1,Kofi,Sow,Autre,Marketing Digital,Marketing Digital,Bamba Clarisse
INS04938,APP3465,PAR001,51.0,14.416983510680922,24.0,0.7839594081237952,1,Rokia,Coulibaly,France,Data Analyse avec Python,Data & IA,Kouassi Yao
INS00472,APP0324,PAR005,78.0,20.07997317514188,31.0,0.7823824138359162,1,Amadou,Bamba,Ghana,HTML CSS JavaScript,Developpement Web,Camara Luc
INS05293,APP3708,PAR011,36.0,15.850000380526192,25.0,0.7820049228663256,1,Aida,Bamba,Senegal,Management de Projet,Management,Ouattara Serge
INS02590,APP1842,PAR008,74.0,20.868978564735784,34.0,0.7800500014315547,1,Cheick,Keita,Cote d'Ivoire,Marketing Digital,Marketing Digital,Bamba Clarisse
INS05938,APP4150,PAR004,41.0,0.0,235.0,0.7796726703450646,1,Seydou,Toure,Senegal,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS02073,APP1472,PAR004,52.0,20.74638253895133,28.0,0.7793277423875298,1,Kone,Coulibaly,Cameroun,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS03236,APP2286,PAR011,42.0,16.2180990344036,36.0,0.7772788332287415,1,Ibrahim,Bah,Mali,Management de Projet,Management,Ouattara Serge
INS04757,APP3339,PAR002,34.0,20.339926844958857,22.0,0.7709297588509161,1,Luc,Toure,Cote d'Ivoire,Machine Learning Applique,Data & IA,Kouassi Yao
INS04754,APP3338,PAR002,89.0,0.0,237.0,0.7690705846448822,1,Coumba,Barry,Cote d'Ivoire,Machine Learning Applique,Data & IA,Kouassi Yao
INS03107,APP2196,PAR002,23.0,19.269636494521095,34.0,0.765101924234997,1,Aminata,Dembele,Senegal,Machine Learning Applique,Data & IA,Kouassi Yao
INS00722,APP0499,PAR003,44.0,21.246156125867323,25.0,0.7615114335300771,1,Yao,Sow,Ghana,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS03549,APP2498,PAR008,73.0,16.730546941487162,36.0,0.7535226721153295,1,Eric,Dembele,France,Marketing Digital,Marketing Digital,Bamba Clarisse
INS05962,APP4164,PAR012,13.0,0.0,217.0,0.750816810054397,1,Oumar,Mbaye,Cameroun,Leadership & Soft Skills,Management,Ouattara Serge
INS04476,APP3136,PAR001,34.0,15.967646208235571,22.0,0.7502857011547667,1,Nathalie,Kone,Cote d'Ivoire,Data Analyse avec Python,Data & IA,Kouassi Yao
INS03384,APP2390,PAR010,88.0,11.023340693157555,51.0,0.7469200205100234,1,Cheick,Sylla,Cameroun,Community Management,Marketing Digital,Konaté Aida
INS02224,APP1584,PAR002,24.0,16.537741035362526,30.0,0.7461455866820157,1,Cheick,Sylla,Senegal,Machine Learning Applique,Data & IA,Kouassi Yao
INS04094,APP2873,PAR008,42.0,16.543823298857664,25.0,0.7455841195220756,1,Ibrahim,Ouattara,Cote d'Ivoire,Marketing Digital,Marketing Digital,Bamba Clarisse
INS04113,APP2887,PAR012,36.0,13.963513805714072,22.0,0.7453381143088754,1,Thierry,Konaté,Cote d'Ivoire,Leadership & Soft Skills,Management,Ouattara Serge
INS01536,APP1094,PAR002,48.0,17.511605489247003,23.0,0.7447040670264997,1,Yao,Ndoye,Cote d'Ivoire,Machine Learning Applique,Data & IA,Kouassi Yao
INS04693,APP3293,PAR009,70.0,18.74182820003501,35.0,0.738166672958604,1,Kone,Bah,Cote d'Ivoire,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS00264,APP0189,PAR009,73.0,18.45559304111608,22.0,0.7230521790542919,1,Aissatou,Traore,Senegal,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS05926,APP4139,PAR005,63.0,16.963064672888496,27.0,0.720194605987448,1,Fatoumata,Diop,Mali,HTML CSS JavaScript,Developpement Web,Camara Luc
INS02594,APP1845,PAR005,19.0,0.0,224.0,0.7184469958305209,1,Thierry,Bamba,Mali,HTML CSS JavaScript,Developpement Web,Camara Luc
INS00849,APP0591,PAR002,30.0,21.71756092560086,31.0,0.7092432274646904,1,Fatoumata,Doumbia,Cote d'Ivoire,Machine Learning Applique,Data & IA,Kouassi Yao
INS00926,APP0651,PAR001,69.0,17.784344839102335,39.0,0.7013247257260313,1,Seydou,Keita,Cote d'Ivoire,Data Analyse avec Python,Data & IA,Kouassi Yao
INS06049,APP4223,PAR001,39.0,19.716824719339552,31.0,0.7007373384007098,1,Luc,Cisse,Senegal,Data Analyse avec Python,Data & IA,Kouassi Yao
INS01412,APP1008,PAR005,56.0,18.25317493147171,43.0,0.6953646778156658,1,Seydou,Barry,Cote d'Ivoire,HTML CSS JavaScript,Developpement Web,Camara Luc
INS02958,APP2093,PAR002,38.0,21.60899400514561,44.0,0.694001602816924,1,Yao,Traore,Cote d'Ivoire,Machine Learning Applique,Data & IA,Kouassi Yao
INS05941,APP4152,PAR003,56.0,0.0,216.0,0.6893773176065461,1,Moussa,Sylla,Cameroun,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS01644,APP1170,PAR007,43.0,17.9387937051119,57.0,0.6858799207732117,1,Moussa,Dembele,Ghana,Python Web avec Django,Developpement Web,Traore Eric
INS05736,APP4010,PAR004,21.0,0.0,243.0,0.6854349623528723,1,Sophie,Ouattara,Mali,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS02361,APP1685,PAR006,52.0,0.0,243.0,0.6854349623528723,1,Seydou,Sylla,Cameroun,React & Node.js Fullstack,Developpement Web,Camara Luc
INS02506,APP1788,PAR009,64.0,19.704039039301197,24.0,0.6849387197616277,1,Marie,Konaté,Senegal,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS00586,APP0400,PAR007,75.0,20.84555997562842,92.0,0.6841446935994326,1,Paul,Traore,Mali,Python Web avec Django,Developpement Web,Traore Eric
INS02020,APP1433,PAR011,27.0,0.0,215.0,0.6800563255739348,1,Jean,Bamba,Cote d'Ivoire,Management de Projet,Management,Ouattara Serge
INS01043,APP0737,PAR002,31.0,22.870536259893125,23.0,0.675813257574842,1,Kone,Traore,Cote d'Ivoire,Machine Learning Applique,Data & IA,Kouassi Yao
INS03784,APP2658,PAR005,38.0,18.011912372428597,26.0,0.6743071749962385,1,Moussa,Diallo,Senegal,HTML CSS JavaScript,Developpement Web,Camara Luc
INS00284,APP0202,PAR011,39.0,18.2750395187642,57.0,0.6716629344378823,1,Nathalie,Traore,Cameroun,Management de Projet,Management,Ouattara Serge
INS06275,APP4374,PAR002,52.0,0.0,239.0,0.6641418028585702,1,Thierry,Diop,Ghana,Machine Learning Applique,Data & IA,Kouassi Yao
INS02765,APP1962,PAR005,75.0,20.360836199590917,27.0,0.6601060556092836,1,Yao,Ndoye,Cote d'Ivoire,HTML CSS JavaScript,Developpement Web,Camara Luc
INS01588,APP1130,PAR006,41.0,0.0,329.0,0.6596954087003657,1,Mariame,Diallo,Ghana,React & Node.js Fullstack,Developpement Web,Camara Luc
INS04152,APP2910,PAR011,26.0,0.0,246.0,0.6578964584615955,1,Kofi,Cisse,Senegal,Management de Projet,Management,Ouattara Serge
INS00082,APP0059,PAR008,33.0,0.0,301.0,0.6574102826081377,1,Kone,Barry,Autre,Marketing Digital,Marketing Digital,Bamba Clarisse
INS02798,APP1986,PAR010,14.0,0.0,301.0,0.6574102826081377,1,Fatoumata,Kone,Cote d'Ivoire,Community Management,Marketing Digital,Konaté Aida
INS03122,APP2207,PAR003,63.0,22.605743751871856,24.0,0.6555347142448557,1,Aissatou,Diop,Senegal,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS01184,APP0838,PAR006,34.0,18.826976531382893,31.0,0.6543533324608249,1,Aida,Barry,Ghana,React & Node.js Fullstack,Developpement Web,Camara Luc
INS02494,APP1779,PAR008,77.0,0.0,909.0,0.6508370241394528,1,Cheick,Barry,Cote d'Ivoire,Marketing Digital,Marketing Digital,Bamba Clarisse
INS01173,APP0830,PAR006,43.0,14.91777780314619,32.0,0.6498532452354653,1,Thierry,Dembele,Cote d'Ivoire,React & Node.js Fullstack,Developpement Web,Camara Luc
INS03133,APP2214,PAR010,81.0,9.945947373675375,35.0,0.6488836318899717,1,Yao,Kone,Cote d'Ivoire,Community Management,Marketing Digital,Konaté Aida
INS04129,APP2895,PAR004,51.0,0.0,904.0,0.647274814173611,1,Coumba,Mbaye,Senegal,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS01399,APP1000,PAR012,53.0,0.0,546.0,0.6466253565705311,1,Cheick,Ndoye,Cameroun,Leadership & Soft Skills,Management,Ouattara Serge
INS02714,APP1930,PAR004,54.0,0.0,546.0,0.6466253565705311,1,Seydou,Doumbia,Cote d'Ivoire,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS06105,APP4261,PAR006,39.0,22.815686766955466,37.0,0.6444508219807625,1,Marie,Kone,Cameroun,React & Node.js Fullstack,Developpement Web,Camara Luc
INS02232,APP1589,PAR009,13.0,0.0,728.0,0.6440546024541122,1,Cheick,Bah,Ghana,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS05551,APP3884,PAR010,70.0,23.127915222345933,36.0,0.6436889055906808,1,Eric,Cisse,Ghana,Community Management,Marketing Digital,Konaté Aida
INS04473,APP3134,PAR004,66.0,33.055881614272685,125.0,0.6431434798587706,1,Thierry,Toure,Senegal,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS04404,APP3090,PAR011,39.0,0.0,297.0,0.642474263425746,1,Bintou,Diop,Senegal,Management de Projet,Management,Ouattara Serge
INS03982,APP2796,PAR009,77.0,0.0,722.0,0.6405787030418103,1,Kone,Ndoye,Burkina Faso,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS02195,APP1560,PAR010,38.0,0.0,292.0,0.6358687162294947,1,Fatoumata,Cisse,Cameroun,Community Management,Marketing Digital,Konaté Aida
INS01750,APP1245,PAR007,46.0,0.0,299.0,0.6328748811282361,1,Moussa,Coulibaly,Cote d'Ivoire,Python Web avec Django,Developpement Web,Traore Eric
INS00113,APP0082,PAR002,36.0,0.0,248.0,0.6325732158989797,1,Cheick,Dembele,Cote d'Ivoire,Machine Learning Applique,Data & IA,Kouassi Yao
INS04541,APP3184,PAR008,59.0,0.0,248.0,0.6325732158989797,1,Seydou,Doumbia,Cote d'Ivoire,Marketing Digital,Marketing Digital,Bamba Clarisse
INS00828,APP0575,PAR003,17.0,0.0,901.0,0.6322641981308829,1,Clarisse,Bah,Cameroun,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS06359,APP4430,PAR002,67.0,0.0,901.0,0.6322641981308829,1,Paul,Diop,Cameroun,Machine Learning Applique,Data & IA,Kouassi Yao
INS05143,APP3611,PAR007,28.0,0.0,901.0,0.6322641981308829,1,Mariame,Konaté,Burkina Faso,Python Web avec Django,Developpement Web,Traore Eric
INS05763,APP4029,PAR012,79.0,0.0,901.0,0.6322641981308829,1,Ibrahim,Bamba,Cote d'Ivoire,Leadership & Soft Skills,Management,Ouattara Serge
INS00824,APP0572,PAR011,46.0,0.0,526.0,0.6321248763101959,1,Rokia,Ouattara,Burkina Faso,Management de Projet,Management,Ouattara Serge
INS04237,APP2974,PAR009,48.0,20.918678642945117,67.0,0.6315362253320103,1,Aida,Keita,Cote d'Ivoire,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS05169,APP3629,PAR004,49.0,23.650574102103683,71.0,0.6315354967336169,1,Adjoua,Barry,Cote d'Ivoire,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS03486,APP2453,PAR002,19.0,0.0,307.0,0.6251003521071532,1,Mariame,Konaté,Mali,Machine Learning Applique,Data & IA,Kouassi Yao
INS02598,APP1847,PAR001,11.0,0.0,905.0,0.6248820435291632,1,Amadou,Diop,Cote d'Ivoire,Data Analyse avec Python,Data & IA,Kouassi Yao
INS01523,APP1085,PAR007,39.0,0.0,905.0,0.6248820435291632,1,Bintou,Doumbia,Cote d'Ivoire,Python Web avec Django,Developpement Web,Traore Eric
INS01357,APP0971,PAR005,81.0,0.0,905.0,0.6248820435291632,1,Paul,Sow,Cote d'Ivoire,HTML CSS JavaScript,Developpement Web,Camara Luc
INS02101,APP1491,PAR006,74.0,0.0,905.0,0.6248820435291632,1,Kone,Konaté,Burkina Faso,React & Node.js Fullstack,Developpement Web,Camara Luc
INS01900,APP1347,PAR006,39.0,0.0,905.0,0.6248820435291632,1,Kofi,Dembele,Ghana,React & Node.js Fullstack,Developpement Web,Camara Luc
INS06134,APP4280,PAR011,23.0,0.0,187.0,0.6233927485934107,1,Aminata,Keita,Cote d'Ivoire,Management de Projet,Management,Ouattara Serge
INS05676,APP3971,PAR008,29.0,0.0,880.0,0.6217718615200795,1,Aminata,Diallo,Cameroun,Marketing Digital,Marketing Digital,Bamba Clarisse
INS01134,APP0802,PAR010,66.0,0.0,880.0,0.6217718615200795,1,Cheick,Sow,Senegal,Community Management,Marketing Digital,Konaté Aida
INS03360,APP2374,PAR007,64.0,0.0,880.0,0.6217718615200795,1,Jean,Cisse,Cote d'Ivoire,Python Web avec Django,Developpement Web,Traore Eric
INS03098,APP2189,PAR006,10.0,0.0,910.0,0.6216265947270254,1,Paul,Keita,Ghana,React & Node.js Fullstack,Developpement Web,Camara Luc
INS01669,APP1188,PAR010,66.0,0.0,715.0,0.6215363097767949,1,Aissatou,Kone,Cote d'Ivoire,Community Management,Marketing Digital,Konaté Aida
INS02566,APP1825,PAR006,52.0,0.0,715.0,0.6215363097767949,1,Sophie,Konaté,Cameroun,React & Node.js Fullstack,Developpement Web,Camara Luc
INS03664,APP2572,PAR003,32.0,0.0,715.0,0.6215363097767949,1,Oumar,Sylla,Cameroun,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS03480,APP2449,PAR007,28.0,17.583592091143636,44.0,0.621388665314618,1,Aminata,Coulibaly,Autre,Python Web avec Django,Developpement Web,Traore Eric
INS01287,APP0920,PAR011,18.0,0.0,707.0,0.6211264572255131,1,Thierry,Mbaye,Cameroun,Management de Projet,Management,Ouattara Serge
INS01180,APP0836,PAR012,23.0,0.0,306.0,0.6203561097180587,1,Luc,Barry,Cameroun,Leadership & Soft Skills,Management,Ouattara Serge
INS02048,APP1452,PAR004,52.0,0.0,335.0,0.6194890210781516,1,Aissatou,Toure,Senegal,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS06300,APP4391,PAR010,18.0,0.0,310.0,0.6192615197938927,1,Luc,Sow,Cote d'Ivoire,Community Management,Marketing Digital,Konaté Aida
INS03427,APP2419,PAR002,30.0,0.0,887.0,0.6188913810695534,1,Kone,Dembele,Cameroun,Machine Learning Applique,Data & IA,Kouassi Yao
INS02936,APP2075,PAR010,72.0,0.0,887.0,0.6188913810695534,1,Jean,Doumbia,Cote d'Ivoire,Community Management,Marketing Digital,Konaté Aida
INS01138,APP0805,PAR004,29.0,0.0,883.0,0.6187832055909752,1,Serge,Diallo,Burkina Faso,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS02592,APP1843,PAR002,63.0,0.0,617.0,0.6187374177760233,1,Eric,Bah,Autre,Machine Learning Applique,Data & IA,Kouassi Yao
INS04440,APP3114,PAR002,24.0,0.0,617.0,0.6187374177760233,1,Sophie,Bamba,Cote d'Ivoire,Machine Learning Applique,Data & IA,Kouassi Yao
INS00741,APP0513,PAR006,47.0,0.0,533.0,0.6187076630670537,1,Cheick,Mbaye,Senegal,React & Node.js Fullstack,Developpement Web,Camara Luc
INS01924,APP1362,PAR011,74.0,0.0,533.0,0.6187076630670537,1,Kofi,Ndoye,Cameroun,Management de Projet,Management,Ouattara Serge
INS03538,APP2489,PAR011,41.0,0.0,540.0,0.6182139055780422,1,Paul,Traore,Cote d'Ivoire,Management de Projet,Management,Ouattara Serge
INS04819,APP3381,PAR001,10.0,0.0,609.0,0.6177776187806588,1,Oumar,Toure,Cote d'Ivoire,Data Analyse avec Python,Data & IA,Kouassi Yao
INS03522,APP2477,PAR001,52.0,0.0,609.0,0.6177776187806588,1,Paul,Ndoye,Cote d'Ivoire,Data Analyse avec Python,Data & IA,Kouassi Yao
INS05428,APP3802,PAR007,71.0,0.0,673.0,0.6177370724806546,1,Luc,Traore,Cote d'Ivoire,Python Web avec Django,Developpement Web,Traore Eric
INS05429,APP3802,PAR008,39.0,0.0,673.0,0.6177370724806546,1,Luc,Traore,Cote d'Ivoire,Marketing Digital,Marketing Digital,Bamba Clarisse
INS02697,APP1915,PAR008,48.0,0.0,714.0,0.6174244170870522,1,Kofi,Cisse,Cote d'Ivoire,Marketing Digital,Marketing Digital,Bamba Clarisse
INS05940,APP4151,PAR007,55.0,0.0,714.0,0.6174244170870522,1,Seydou,Sow,Cote d'Ivoire,Python Web avec Django,Developpement Web,Traore Eric
INS02365,APP1688,PAR002,37.0,18.6702635345332,43.0,0.6171989355454391,1,Eric,Bah,Senegal,Machine Learning Applique,Data & IA,Kouassi Yao
INS04932,APP3462,PAR006,71.0,0.0,304.0,0.6162864721521527,1,Nathalie,Keita,Ghana,React & Node.js Fullstack,Developpement Web,Camara Luc
INS05481,APP3837,PAR012,36.0,0.0,289.0,0.6149928805229613,1,Mariame,Cisse,Cote d'Ivoire,Leadership & Soft Skills,Management,Ouattara Serge
INS04325,APP3034,PAR005,86.0,0.0,281.0,0.614346182421881,1,Kone,Mbaye,Cote d'Ivoire,HTML CSS JavaScript,Developpement Web,Camara Luc
INS02775,APP1969,PAR004,53.0,0.0,281.0,0.614346182421881,1,Kofi,Diop,Cote d'Ivoire,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS02773,APP1969,PAR012,45.0,0.0,281.0,0.614346182421881,1,Kofi,Diop,Cote d'Ivoire,Leadership & Soft Skills,Management,Ouattara Serge
INS02462,APP1754,PAR008,27.0,0.0,305.0,0.6138672115358588,1,Coumba,Dembele,Cote d'Ivoire,Marketing Digital,Marketing Digital,Bamba Clarisse
INS04957,APP3477,PAR008,41.0,0.0,906.0,0.6133784804507066,1,Aissatou,Dembele,Cote d'Ivoire,Marketing Digital,Marketing Digital,Bamba Clarisse
INS04574,APP3207,PAR006,63.0,0.0,906.0,0.6133784804507066,1,Moussa,Barry,Cote d'Ivoire,React & Node.js Fullstack,Developpement Web,Camara Luc
INS04293,APP3008,PAR008,29.0,0.0,906.0,0.6133784804507066,1,Kofi,Sow,Cote d'Ivoire,Marketing Digital,Marketing Digital,Bamba Clarisse
INS04235,APP2972,PAR005,74.0,0.0,906.0,0.6133784804507066,1,Coumba,Ndoye,Cote d'Ivoire,HTML CSS JavaScript,Developpement Web,Camara Luc
INS00262,APP0187,PAR008,50.0,0.0,610.0,0.610137751154035,1,Thierry,Ouattara,Cote d'Ivoire,Marketing Digital,Marketing Digital,Bamba Clarisse
INS01578,APP1124,PAR003,51.0,0.0,610.0,0.610137751154035,1,Kone,Ndoye,Cote d'Ivoire,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS05312,APP3719,PAR010,15.0,0.0,610.0,0.610137751154035,1,Aida,Cisse,Burkina Faso,Community Management,Marketing Digital,Konaté Aida
INS04894,APP3433,PAR002,49.0,0.0,701.0,0.6092968598251407,1,Rokia,Mbaye,Cameroun,Machine Learning Applique,Data & IA,Kouassi Yao
INS03819,APP2683,PAR005,23.0,0.0,701.0,0.6092968598251407,1,Cheick,Coulibaly,Ghana,HTML CSS JavaScript,Developpement Web,Camara Luc
INS04667,APP3275,PAR003,35.0,0.0,379.0,0.609034282663065,1,Aissatou,Camara,Cameroun,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS06021,APP4202,PAR009,20.0,0.0,379.0,0.609034282663065,1,Awa,Ouattara,Cote d'Ivoire,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS02106,APP1494,PAR010,38.0,0.0,338.0,0.6089435923261624,1,Aida,Konaté,Senegal,Community Management,Marketing Digital,Konaté Aida
INS05787,APP4046,PAR010,40.0,0.0,263.0,0.6076037323046029,1,Serge,Kone,Cote d'Ivoire,Community Management,Marketing Digital,Konaté Aida
INS03588,APP2525,PAR012,62.0,0.0,630.0,0.6075209566267773,1,Clarisse,Dembele,Cote d'Ivoire,Leadership & Soft Skills,Management,Ouattara Serge
INS03589,APP2525,PAR003,65.0,0.0,630.0,0.6075209566267773,1,Clarisse,Dembele,Cote d'Ivoire,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS02693,APP1912,PAR007,39.0,0.0,623.0,0.6069857345181179,1,Paul,Ouattara,Senegal,Python Web avec Django,Developpement Web,Traore Eric
INS04849,APP3400,PAR010,75.0,0.0,385.0,0.6058191072288479,1,Rokia,Bamba,Autre,Community Management,Marketing Digital,Konaté Aida
INS02995,APP2117,PAR007,24.0,0.0,700.0,0.604849971319404,1,Seydou,Camara,Cote d'Ivoire,Python Web avec Django,Developpement Web,Traore Eric
INS06156,APP4292,PAR004,61.0,0.0,700.0,0.604849971319404,1,Yao,Sylla,Cote d'Ivoire,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS05355,APP3748,PAR011,19.0,0.0,708.0,0.6037194808525251,1,Aissatou,Konaté,Cameroun,Management de Projet,Management,Ouattara Serge
INS04067,APP2855,PAR009,36.0,0.0,886.0,0.6033767918379906,1,Fatoumata,Toure,Cameroun,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS03270,APP2307,PAR003,54.0,0.0,886.0,0.6033767918379906,1,Amadou,Doumbia,Cote d'Ivoire,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS03872,APP2718,PAR011,41.0,0.0,884.0,0.6030575249123308,1,Coumba,Kone,Senegal,Management de Projet,Management,Ouattara Serge
INS00903,APP0632,PAR008,37.0,0.0,884.0,0.6030575249123308,1,Aminata,Traore,Cote d'Ivoire,Marketing Digital,Marketing Digital,Bamba Clarisse
INS01946,APP1382,PAR007,63.0,19.35500754561054,76.0,0.6029366683004166,1,Yao,Doumbia,Cameroun,Python Web avec Django,Developpement Web,Traore Eric
INS05263,APP3687,PAR006,51.0,0.0,343.0,0.6022572161135185,1,Moussa,Keita,Cote d'Ivoire,React & Node.js Fullstack,Developpement Web,Camara Luc
INS02083,APP1479,PAR004,54.0,0.0,343.0,0.6022572161135185,1,Thierry,Bah,Cameroun,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS03065,APP2164,PAR012,38.0,0.0,290.0,0.6018907772766965,1,Kone,Cisse,Cote d'Ivoire,Leadership & Soft Skills,Management,Ouattara Serge
INS06421,APP4470,PAR007,80.0,0.0,290.0,0.6018907772766965,1,Cheick,Keita,Cote d'Ivoire,Python Web avec Django,Developpement Web,Traore Eric
INS02202,APP1566,PAR008,55.0,0.0,290.0,0.6018907772766965,1,Ibrahim,Barry,Autre,Marketing Digital,Marketing Digital,Bamba Clarisse
INS05599,APP3919,PAR003,42.0,0.0,200.0,0.6016754273431435,1,Marie,Toure,Cote d'Ivoire,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS03637,APP2555,PAR012,31.0,0.0,200.0,0.6016754273431435,1,Luc,Toure,Cameroun,Leadership & Soft Skills,Management,Ouattara Serge
INS02586,APP1839,PAR006,38.0,22.571316204282574,37.0,0.6015830145494638,1,Clarisse,Barry,Cote d'Ivoire,React & Node.js Fullstack,Developpement Web,Camara Luc
INS03577,APP2519,PAR001,52.0,0.0,232.0,0.6013210046135936,1,Amadou,Sylla,Cote d'Ivoire,Data Analyse avec Python,Data & IA,Kouassi Yao
INS00678,APP0467,PAR007,63.0,22.5174874168942,24.0,0.6008283867726285,1,Clarisse,Dembele,Cameroun,Python Web avec Django,Developpement Web,Traore Eric
INS03085,APP2178,PAR003,63.0,0.0,525.0,0.5991924487580716,1,Sophie,Traore,Senegal,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS01899,APP1346,PAR001,11.0,0.0,525.0,0.5991924487580716,1,Rokia,Diop,Burkina Faso,Data Analyse avec Python,Data & IA,Kouassi Yao
