client_id,client_nom,nationalite,client_fidele,nb_sejours,revenu_total,duree_moy,csat_moy,quartile,segment
CLI0227,Moussa Traore,Autre,1,2,934600.0,2.5,3.0,2,Standard
CLI0010,Kofi Traore,Americain,0,4,933200.0,1.8,3.3,2,Standard
CLI2400,Luc Traore,Camerounais,1,3,933200.0,2.3,3.7,2,Standard
CLI2488,Luc Kouassi,Ivoirien,0,4,933100.0,2.8,4.3,2,Standard
CLI2259,Kofi Mensah,Senegalais,0,5,932000.0,2.8,4.0,2,Standard
CLI0705,Jean Ndoye,Ivoirien,0,1,931500.0,5.0,2.0,2,Standard
CLI1314,Rokia Ndoye,Français,1,6,931400.0,1.7,4.6,2,Standard
CLI0454,Moussa Camara,Ivoirien,1,4,930880.0,2.0,4.3,2,Standard
CLI1074,Paul Nkomo,Ghaneeen,0,5,930600.0,3.4,3.8,2,Standard
CLI2484,Binta Koné,Senegalais,0,3,930120.0,2.7,3.7,2,Standard
CLI2967,Adjoua Camara,Autre,0,3,928320.0,3.0,3.3,2,Standard
CLI2331,Eric Kouassi,Français,0,4,927240.0,2.5,4.5,2,Standard
CLI2848,Eric Traore,Ghaneeen,0,5,927000.0,1.8,4.0,2,Standard
CLI0219,Luc Nkomo,Senegalais,0,5,924800.0,3.6,4.8,2,Standard
CLI2279,Fatou Ndoye,Ghaneeen,0,4,924000.0,3.5,3.0,2,Standard
CLI0756,Clarisse Nkomo,Camerounais,0,2,924000.0,3.0,3.5,2,Standard
CLI2389,Rokia Mensah,Ivoirien,0,4,923850.0,2.5,4.3,2,Standard
CLI2139,Awa Mensah,Français,0,3,923400.0,2.7,4.3,2,Standard
CLI1075,Ibrahim Sow,Ivoirien,0,3,923150.0,2.7,4.3,2,Standard
CLI0256,Yao Bamba,Britannique,0,5,921200.0,2.4,4.2,2,Standard
CLI0367,Rokia Nkomo,Camerounais,0,2,920000.0,2.5,3.5,2,Standard
CLI1778,Aminata Mensah,Ivoirien,0,4,920000.0,3.0,4.0,2,Standard
CLI0537,Eric Koné,Senegalais,1,5,917760.0,3.2,4.0,2,Standard
CLI2280,Aida Bamba,Senegalais,0,3,917760.0,3.7,4.0,2,Standard
CLI1601,Aida Traore,Senegalais,0,2,916320.0,3.5,4.0,2,Standard
CLI0494,Binta Ndoye,Senegalais,1,2,916200.0,3.0,3.5,2,Standard
CLI2859,Ibrahim Koné,Autre,0,2,916000.0,2.5,4.5,2,Standard
CLI0587,Luc Traore,Ghaneeen,0,2,915400.0,5.5,4.5,2,Standard
CLI2414,Moussa Ndoye,Camerounais,0,2,914480.0,3.5,5.0,2,Standard
CLI0389,Luc Traore,Allemand,1,4,912180.0,2.3,3.8,2,Standard
CLI2475,Marie Ndoye,Ivoirien,0,4,912000.0,3.0,3.0,2,Standard
CLI1498,Eric Diallo,Britannique,0,2,911000.0,1.5,4.0,2,Standard
CLI2444,Jean Bamba,Français,0,1,910800.0,5.0,4.0,2,Standard
CLI1647,Yao Traore,Americain,0,2,910800.0,3.0,3.0,2,Standard
CLI1660,Jean Ndoye,Français,0,5,909200.0,2.8,5.0,2,Standard
CLI0908,Luc Kouassi,Senegalais,1,2,908500.0,2.0,3.0,2,Standard
CLI0013,Adjoua Kouassi,Ghaneeen,1,4,908000.0,2.5,3.3,2,Standard
CLI1998,Cheick Ndoye,Ivoirien,0,2,907840.0,4.5,4.0,2,Standard
CLI1700,Fatou Mensah,Français,0,3,907650.0,1.3,3.3,2,Standard
CLI2363,Jean Koné,Senegalais,0,4,906240.0,3.3,3.5,2,Standard
CLI2265,Cheick Mensah,Ivoirien,0,4,905000.0,1.5,4.0,2,Standard
CLI2175,Yao Camara,Ghaneeen,0,3,904320.0,3.0,2.3,2,Standard
CLI0586,Luc Sow,Ghaneeen,0,3,904000.0,3.3,4.7,2,Standard
CLI2756,Aminata Ndoye,Senegalais,0,3,903600.0,3.0,3.3,2,Standard
CLI0960,Eric Sow,Ivoirien,0,5,902980.0,2.2,4.6,2,Standard
CLI0151,Awa Diallo,Senegalais,0,3,901800.0,4.0,2.0,2,Standard
CLI1243,Fatou Traore,Ivoirien,0,2,901600.0,4.0,4.0,2,Standard
CLI2642,Kofi Mensah,Britannique,0,3,901200.0,4.3,4.0,2,Standard
CLI0901,Binta Diallo,Senegalais,0,3,900000.0,3.7,4.3,2,Standard
CLI0684,Serge Sow,Americain,0,2,897600.0,3.0,5.0,2,Standard
CLI0049,Fatou Kouassi,Ivoirien,0,5,897120.0,3.4,4.4,2,Standard
CLI1847,Eric Diallo,Senegalais,0,6,896600.0,1.7,5.0,2,Standard
CLI1830,Aminata Kouassi,Ivoirien,0,6,895200.0,2.5,3.7,2,Standard
CLI2550,Moussa Kouassi,Français,0,5,893200.0,2.4,4.0,2,Standard
CLI0999,Awa Traore,Senegalais,0,4,892800.0,2.5,3.8,2,Standard
CLI2398,Cheick Koné,Autre,0,2,892400.0,5.0,3.5,2,Standard
CLI2866,Eric Ndoye,Americain,0,2,890000.0,3.0,4.0,2,Standard
CLI2590,Rokia Koné,Ghaneeen,0,2,889200.0,2.0,4.0,2,Standard
CLI2559,Aminata Camara,Camerounais,0,5,889200.0,2.4,4.4,2,Standard
CLI2212,Binta Kouassi,Ivoirien,1,3,888800.0,3.3,4.0,2,Standard
CLI1478,Serge Ndoye,Camerounais,0,4,888800.0,2.0,3.8,2,Standard
CLI0470,Eric Bamba,Ivoirien,0,2,888720.0,3.0,3.0,2,Standard
CLI2383,Ibrahim Kouassi,Britannique,0,4,888400.0,1.5,5.0,2,Standard
CLI2658,Awa Mensah,Senegalais,0,3,888060.0,2.7,4.7,2,Standard
CLI1037,Moussa Camara,Ivoirien,0,4,887360.0,2.3,5.0,2,Standard
CLI2243,Aminata Koné,Britannique,0,4,887040.0,2.5,4.5,2,Standard
CLI2290,Cheick Kouassi,Ivoirien,0,4,886400.0,3.8,4.5,2,Standard
CLI1122,Ibrahim Traore,Senegalais,1,2,886000.0,3.0,5.0,2,Standard
CLI2301,Jean Camara,Ivoirien,0,2,885600.0,3.0,3.5,2,Standard
CLI2800,Ibrahim Bamba,Senegalais,1,3,885560.0,2.3,3.3,2,Standard
CLI1818,Binta Bamba,Ivoirien,0,2,885000.0,1.5,5.0,2,Standard
CLI0990,Rokia Camara,Ghaneeen,0,4,884400.0,2.3,2.3,2,Standard
CLI2874,Moussa Diallo,Français,0,2,883200.0,4.0,4.5,2,Standard
CLI0758,Ibrahim Ndoye,Camerounais,0,5,882000.0,1.8,3.2,2,Standard
CLI2201,Paul Sow,Camerounais,0,4,882000.0,3.0,4.5,2,Standard
CLI1860,Luc Diallo,Ivoirien,0,3,880800.0,2.7,4.0,2,Standard
CLI2329,Moussa Ndoye,Americain,0,4,880400.0,3.3,4.8,2,Standard
CLI2530,Sophie Mensah,Ghaneeen,0,4,880400.0,3.8,4.0,2,Standard
CLI1073,Jean Koné,Ivoirien,1,3,880180.0,1.3,4.3,2,Standard
CLI1110,Cheick Traore,Ivoirien,1,5,879840.0,3.0,4.2,2,Standard
CLI2072,Moussa Nkomo,Ivoirien,0,5,878400.0,2.6,4.5,2,Standard
CLI1850,Adjoua Nkomo,Senegalais,0,6,878000.0,2.0,4.7,2,Standard
CLI0027,Eric Kouassi,Senegalais,0,5,877320.0,1.8,4.0,2,Standard
CLI1541,Moussa Diallo,Autre,0,5,874250.0,1.6,4.2,2,Standard
CLI0554,Moussa Camara,Senegalais,0,4,873920.0,2.5,4.0,2,Standard
CLI1676,Paul Camara,Ghaneeen,1,5,873800.0,2.2,4.0,2,Standard
CLI2074,Serge Bamba,Français,1,4,872400.0,1.8,3.5,2,Standard
CLI2551,Luc Bamba,Camerounais,0,3,871800.0,2.7,3.7,2,Standard
CLI0722,Serge Mensah,Senegalais,0,3,869760.0,1.7,3.7,2,Standard
CLI2122,Luc Diallo,Ivoirien,0,2,866640.0,3.5,4.0,2,Standard
CLI0307,Kofi Kouassi,Autre,0,3,865000.0,2.7,4.3,2,Standard
CLI2719,Ibrahim Mensah,Français,1,4,864880.0,2.3,3.8,2,Standard
CLI0145,Eric Sow,Ivoirien,1,2,864000.0,3.0,2.5,2,Standard
CLI1853,Eric Ndoye,Ivoirien,0,6,862800.0,1.5,4.3,2,Standard
CLI0561,Kofi Kouassi,Ivoirien,1,4,862720.0,1.3,4.3,2,Standard
CLI2334,Fatou Kouassi,Ivoirien,1,3,861440.0,3.3,4.0,2,Standard
CLI1126,Fatou Traore,Ghaneeen,0,3,858400.0,3.0,4.7,2,Standard
CLI0305,Luc Koné,Senegalais,1,4,858400.0,2.5,4.0,2,Standard
CLI2191,Yao Nkomo,Ivoirien,1,5,858200.0,2.0,3.6,2,Standard
CLI1466,Fatou Sow,Ivoirien,0,4,858160.0,2.0,4.0,2,Standard
CLI2924,Eric Traore,Camerounais,0,3,857280.0,2.0,4.0,2,Standard
CLI1435,Aida Ndoye,Camerounais,0,2,856800.0,4.5,4.5,2,Standard
CLI0426,Jean Kouassi,Ivoirien,1,4,856400.0,2.3,3.8,2,Standard
CLI0659,Rokia Camara,Ivoirien,1,3,856400.0,3.3,3.0,2,Standard
CLI1244,Binta Diallo,Camerounais,0,4,856320.0,3.3,3.3,2,Standard
CLI0884,Ibrahim Sow,Autre,0,2,855600.0,3.5,4.0,2,Standard
CLI1128,Cheick Bamba,Ivoirien,0,3,855600.0,2.3,4.3,2,Standard
CLI2578,Fatou Koné,Camerounais,0,5,854040.0,2.6,4.2,2,Standard
CLI1184,Sophie Sow,Français,1,4,852800.0,2.8,4.3,2,Standard
CLI2745,Paul Kouassi,Ivoirien,0,3,852600.0,3.3,3.7,2,Standard
CLI0320,Rokia Ndoye,Americain,0,5,850400.0,2.4,3.2,2,Standard
CLI0813,Ibrahim Nkomo,Allemand,0,1,850080.0,7.0,3.0,2,Standard
CLI1317,Clarisse Diallo,Ivoirien,0,5,848400.0,2.0,4.6,2,Standard
CLI2762,Paul Sow,Camerounais,0,7,848160.0,1.7,4.1,2,Standard
CLI0974,Aida Bamba,Senegalais,0,3,847800.0,2.3,4.0,2,Standard
CLI0104,Luc Kouassi,Allemand,1,3,847320.0,2.3,5.0,2,Standard
CLI2526,Ibrahim Sow,Ivoirien,0,4,846840.0,1.5,4.3,2,Standard
CLI2158,Eric Sow,Ivoirien,0,3,846400.0,4.0,4.0,2,Standard
CLI2362,Paul Nkomo,Ghaneeen,1,3,846400.0,4.0,4.0,2,Standard
CLI0966,Yao Nkomo,Camerounais,0,2,846000.0,2.5,4.0,2,Standard
CLI2959,Luc Ndoye,Ghaneeen,0,4,845900.0,1.3,4.3,2,Standard
CLI2341,Fatou Ndoye,Senegalais,0,3,845760.0,2.3,4.0,2,Standard
CLI2710,Yao Diallo,Ghaneeen,0,5,843840.0,1.8,3.6,2,Standard
CLI2002,Kofi Mensah,Senegalais,0,3,843600.0,2.3,4.0,2,Standard
CLI2969,Cheick Mensah,Camerounais,0,6,843060.0,2.5,2.8,2,Standard
CLI2576,Marie Mensah,Ivoirien,0,1,842400.0,4.0,4.0,2,Standard
CLI2739,Cheick Ndoye,Français,0,1,842400.0,4.0,2.0,2,Standard
CLI1827,Yao Diallo,Ivoirien,0,1,842400.0,4.0,3.0,2,Standard
CLI1093,Serge Kouassi,Français,0,4,842280.0,3.5,4.8,2,Standard
CLI1886,Serge Sow,Ghaneeen,1,3,842040.0,2.0,4.7,2,Standard
CLI0598,Fatou Mensah,Ivoirien,0,4,841800.0,2.0,4.3,2,Standard
CLI0138,Aida Traore,Français,0,4,840600.0,2.0,4.5,2,Standard
CLI1841,Binta Nkomo,Ivoirien,1,2,840600.0,2.5,4.0,2,Standard
CLI2482,Rokia Kouassi,Camerounais,0,1,840000.0,7.0,4.0,2,Standard
CLI0134,Marie Ndoye,Americain,0,1,840000.0,7.0,5.0,2,Standard
CLI1810,Luc Kouassi,Camerounais,0,3,839500.0,2.0,4.3,2,Standard
CLI1446,Clarisse Nkomo,Allemand,0,4,839400.0,2.0,4.0,2,Standard
CLI1566,Moussa Ndoye,Ghaneeen,0,5,839200.0,2.4,3.2,2,Standard
CLI0417,Kofi Traore,Ivoirien,0,5,838940.0,2.0,3.6,2,Standard
CLI1766,Kofi Mensah,Americain,0,3,838000.0,2.3,4.0,2,Standard
CLI0737,Cheick Bamba,Allemand,0,3,838000.0,2.7,4.3,3,Standard
CLI1081,Rokia Bamba,Senegalais,0,2,837900.0,3.0,4.0,3,Standard
CLI1458,Fatou Nkomo,Camerounais,0,4,837210.0,1.3,3.8,3,Standard
CLI2602,Moussa Nkomo,Ivoirien,0,2,837200.0,2.0,5.0,3,Standard
CLI0133,Cheick Koné,Ghaneeen,0,2,836000.0,5.0,4.0,3,Standard
CLI2536,Fatou Koné,Autre,0,2,835200.0,3.0,4.5,3,Standard
CLI1890,Clarisse Traore,Britannique,0,6,833900.0,2.7,3.3,3,Standard
CLI2471,Ibrahim Traore,Autre,0,2,833520.0,3.0,4.0,3,Standard
CLI2392,Clarisse Sow,Americain,1,4,832830.0,2.5,4.3,3,Standard
CLI2789,Clarisse Sow,Camerounais,1,4,832700.0,2.3,3.8,3,Standard
CLI0921,Awa Koné,Ghaneeen,0,6,832500.0,2.0,3.8,3,Standard
CLI0839,Yao Koné,Ghaneeen,0,5,832280.0,3.0,4.0,3,Standard
CLI0099,Adjoua Diallo,Ivoirien,0,2,831680.0,3.0,4.0,3,Standard
CLI2608,Yao Diallo,Camerounais,0,3,831680.0,2.7,4.0,3,Standard
CLI2643,Yao Kouassi,Allemand,0,4,831200.0,1.8,3.5,3,Standard
CLI1229,Marie Kouassi,Camerounais,0,2,829200.0,3.5,4.5,3,Standard
CLI0058,Luc Traore,Ivoirien,1,2,828000.0,3.0,4.0,3,Standard
CLI2701,Aida Ndoye,Autre,1,4,828000.0,2.3,2.3,3,Standard
CLI0280,Jean Sow,Senegalais,0,1,828000.0,4.0,3.0,3,Standard
CLI1422,Eric Nkomo,Allemand,0,1,828000.0,5.0,3.0,3,Standard
CLI1215,Yao Nkomo,Ghaneeen,0,5,826800.0,1.8,4.6,3,Standard
CLI0611,Cheick Bamba,Ghaneeen,0,4,826500.0,3.5,3.5,3,Standard
CLI2573,Eric Sow,Ivoirien,0,3,826200.0,2.3,4.3,3,Standard
CLI0065,Cheick Traore,Autre,0,2,826080.0,4.5,5.0,3,Standard
CLI1806,Cheick Camara,Ivoirien,1,3,825800.0,3.7,3.7,3,Standard
CLI2884,Adjoua Mensah,Britannique,0,2,825240.0,3.0,3.5,3,Standard
CLI0495,Paul Sow,Senegalais,0,5,825200.0,1.8,4.4,3,Standard
CLI0599,Rokia Mensah,Français,0,2,825050.0,2.0,2.5,3,Standard
CLI0864,Clarisse Traore,Ivoirien,1,4,824400.0,3.5,4.5,3,Standard
CLI2019,Eric Nkomo,Senegalais,0,3,823200.0,2.3,2.3,3,Standard
CLI0195,Luc Nkomo,Camerounais,1,2,822480.0,3.0,3.5,3,Standard
CLI2136,Aminata Koné,Britannique,1,3,822400.0,2.3,3.7,3,Standard
CLI2831,Fatou Traore,Camerounais,0,2,821200.0,3.5,5.0,3,Standard
CLI2560,Clarisse Diallo,Senegalais,1,3,820800.0,3.0,3.3,3,Standard
CLI0610,Jean Sow,Britannique,0,2,819600.0,3.0,4.0,3,Standard
CLI1780,Serge Nkomo,Camerounais,0,4,818960.0,2.3,3.8,3,Standard
CLI2495,Rokia Kouassi,Camerounais,0,2,816960.0,3.5,3.5,3,Standard
CLI2278,Rokia Sow,Ivoirien,1,6,816320.0,1.5,3.7,3,Standard
CLI0326,Ibrahim Bamba,Ghaneeen,1,2,815800.0,2.5,4.0,3,Standard
CLI2065,Binta Koné,Ivoirien,1,3,815800.0,2.3,4.0,3,Standard
CLI0716,Cheick Diallo,Ivoirien,1,2,815600.0,2.5,4.5,3,Standard
CLI1684,Moussa Sow,Autre,0,4,815200.0,2.5,4.0,3,Standard
CLI1777,Rokia Nkomo,Ghaneeen,0,3,814400.0,2.0,4.0,3,Standard
CLI1212,Luc Koné,Autre,0,2,813600.0,2.5,5.0,3,Standard
CLI2913,Adjoua Mensah,Americain,0,3,812000.0,1.0,4.7,3,Standard
CLI1344,Yao Koné,Ivoirien,0,4,812000.0,2.0,4.8,3,Standard
CLI1090,Cheick Bamba,Americain,0,6,811800.0,2.2,4.8,3,Standard
CLI0746,Yao Koné,Britannique,1,2,811440.0,2.5,4.0,3,Standard
CLI1177,Clarisse Kouassi,Camerounais,0,5,810960.0,2.6,4.0,3,Standard
CLI2256,Paul Nkomo,Camerounais,0,4,810240.0,2.5,3.5,3,Standard
CLI2842,Serge Sow,Ivoirien,1,4,810000.0,2.0,4.8,3,Standard
CLI1460,Cheick Koné,Français,1,3,809600.0,2.7,4.5,3,Standard
CLI1940,Clarisse Kouassi,Allemand,0,2,809400.0,2.5,3.5,3,Standard
CLI1775,Kofi Bamba,Camerounais,0,4,808400.0,1.0,3.8,3,Standard
CLI0060,Sophie Sow,Senegalais,0,2,808000.0,3.0,4.5,3,Standard
CLI2682,Luc Diallo,Autre,0,5,807000.0,1.8,3.8,3,Standard
CLI2652,Eric Ndoye,Allemand,1,3,806880.0,3.3,4.3,3,Standard
CLI1051,Eric Ndoye,Allemand,1,4,806840.0,1.5,4.3,3,Standard
CLI2170,Jean Camara,Senegalais,0,2,806000.0,3.5,3.0,3,Standard
CLI1357,Kofi Sow,Ghaneeen,0,3,805920.0,2.0,5.0,3,Standard
CLI1656,Cheick Koné,Camerounais,0,3,805500.0,2.0,4.7,3,Standard
CLI0250,Aida Camara,Camerounais,1,4,805200.0,2.5,3.3,3,Standard
CLI2646,Aida Bamba,Ivoirien,0,1,805000.0,2.0,2.0,3,Standard
CLI0476,Fatou Bamba,Camerounais,0,1,805000.0,2.0,5.0,3,Standard
CLI1805,Sophie Nkomo,Autre,0,1,805000.0,2.0,5.0,3,Standard
CLI2275,Ibrahim Ndoye,Camerounais,0,1,805000.0,2.0,5.0,3,Standard
CLI0035,Moussa Traore,Ivoirien,1,3,803160.0,2.3,5.0,3,Standard
CLI2677,Kofi Nkomo,Senegalais,1,3,802720.0,3.3,4.5,3,Standard
CLI2799,Aminata Nkomo,Allemand,0,3,802720.0,2.0,3.7,3,Standard
CLI2351,Jean Nkomo,Ivoirien,0,2,802240.0,4.5,5.0,3,Standard
CLI0903,Paul Mensah,Senegalais,1,2,801600.0,4.5,2.0,3,Standard
CLI2053,Luc Kouassi,Ivoirien,0,1,800800.0,2.0,5.0,3,Standard
CLI1247,Paul Bamba,Americain,0,3,800000.0,2.3,3.7,3,Standard
CLI1607,Moussa Koné,Ivoirien,0,4,799800.0,2.0,4.3,3,Standard
CLI2428,Clarisse Ndoye,Ghaneeen,0,7,799760.0,1.4,4.1,3,Standard
CLI0490,Binta Bamba,Ivoirien,0,5,798400.0,2.2,4.0,3,Standard
CLI1372,Luc Nkomo,Ivoirien,1,3,798300.0,2.7,2.7,3,Standard
CLI2898,Paul Koné,Ivoirien,0,3,798300.0,1.7,3.3,3,Standard
CLI1822,Fatou Kouassi,Senegalais,0,3,798000.0,2.7,2.7,3,Standard
CLI2060,Kofi Traore,Senegalais,1,4,796200.0,1.8,3.5,3,Standard
CLI1240,Paul Diallo,Camerounais,0,4,794800.0,1.8,3.0,3,Standard
CLI2795,Cheick Diallo,Ivoirien,0,2,794600.0,5.0,3.5,3,Standard
CLI1225,Marie Mensah,Americain,0,2,794400.0,3.5,4.0,3,Standard
CLI0149,Eric Kouassi,Senegalais,0,2,794000.0,2.0,4.0,3,Standard
CLI1468,Fatou Camara,Ivoirien,1,5,793040.0,1.6,4.6,3,Standard
CLI1484,Clarisse Ndoye,Ivoirien,0,3,792120.0,3.0,2.7,3,Standard
CLI0814,Eric Bamba,Allemand,0,2,792000.0,2.5,4.0,3,Standard
CLI2339,Moussa Traore,Americain,0,1,792000.0,5.0,5.0,3,Standard
CLI2058,Awa Traore,Camerounais,0,1,792000.0,5.0,5.0,3,Standard
CLI1467,Ibrahim Bamba,Autre,0,1,792000.0,5.0,5.0,3,Standard
CLI0153,Aida Diallo,Ivoirien,0,3,790800.0,2.3,4.5,3,Standard
CLI1311,Ibrahim Koné,Allemand,0,3,789760.0,3.7,3.0,3,Standard
CLI2044,Serge Bamba,Ghaneeen,0,3,789280.0,2.0,5.0,3,Standard
CLI2824,Paul Koné,Ivoirien,1,2,788800.0,4.5,3.5,3,Standard
CLI1615,Paul Camara,Ivoirien,0,3,787840.0,2.3,5.0,3,Standard
CLI1264,Yao Mensah,Ivoirien,0,2,787520.0,4.0,4.5,3,Standard
CLI2318,Ibrahim Kouassi,Ivoirien,0,5,787400.0,2.6,4.0,3,Standard
CLI0742,Adjoua Bamba,Ivoirien,0,2,787320.0,2.5,4.0,3,Standard
CLI2282,Fatou Mensah,Allemand,0,2,787200.0,2.5,3.5,3,Standard
CLI1865,Clarisse Mensah,Camerounais,1,4,786600.0,2.5,4.0,3,Standard
CLI1942,Aminata Traore,Ivoirien,0,2,786600.0,4.0,4.0,3,Standard
CLI0420,Adjoua Kouassi,Britannique,0,3,786600.0,2.3,4.3,3,Standard
CLI2517,Yao Diallo,Ivoirien,0,6,784200.0,1.3,3.7,3,Standard
CLI1985,Ibrahim Mensah,Allemand,1,5,784000.0,3.0,3.6,3,Standard
CLI1103,Luc Traore,Ghaneeen,1,3,783840.0,4.3,3.3,3,Standard
CLI1570,Adjoua Camara,Français,0,4,783200.0,2.3,4.5,3,Standard
CLI1369,Awa Koné,Allemand,0,2,783000.0,2.0,5.0,3,Standard
CLI0397,Fatou Mensah,Ghaneeen,0,2,782920.0,2.5,5.0,3,Standard
CLI2793,Jean Koné,Ivoirien,0,4,782600.0,3.3,4.0,3,Standard
CLI0534,Fatou Kouassi,Britannique,0,3,782460.0,3.0,4.0,3,Standard
CLI0165,Luc Traore,Français,0,4,782400.0,4.3,3.8,3,Standard
CLI0872,Clarisse Sow,Senegalais,1,3,782000.0,2.3,,3,Standard
CLI1348,Marie Sow,Ivoirien,0,2,782000.0,2.0,4.0,3,Standard
CLI1356,Yao Camara,Camerounais,0,2,782000.0,3.5,4.0,3,Standard
CLI0438,Ibrahim Traore,Ghaneeen,0,2,781200.0,3.0,5.0,3,Standard
CLI1335,Awa Koné,Allemand,0,4,780920.0,2.3,2.7,3,Standard
CLI0613,Binta Nkomo,Senegalais,1,3,780160.0,4.0,4.0,3,Standard
CLI1589,Aminata Nkomo,Ivoirien,0,2,779000.0,2.5,4.0,3,Standard
CLI1186,Marie Sow,Français,0,3,778680.0,3.0,5.0,3,Standard
CLI0835,Jean Diallo,Ivoirien,1,5,778400.0,2.8,3.8,3,Standard
CLI0576,Ibrahim Diallo,Senegalais,1,5,778400.0,3.2,4.6,3,Standard
CLI1428,Luc Mensah,Camerounais,1,5,777760.0,2.2,4.8,3,Standard
CLI0159,Rokia Diallo,Ivoirien,1,2,777600.0,4.5,3.5,3,Standard
CLI2413,Eric Ndoye,Ivoirien,0,3,776000.0,2.7,4.0,3,Standard
CLI0237,Ibrahim Camara,Americain,0,3,774000.0,2.3,4.0,3,Standard
CLI0266,Yao Camara,Senegalais,0,2,774000.0,2.5,4.5,3,Standard
CLI1152,Marie Ndoye,Ivoirien,0,2,774000.0,2.0,4.0,3,Standard
CLI1095,Eric Diallo,Americain,0,2,773000.0,2.0,3.5,3,Standard
CLI1655,Ibrahim Traore,Français,0,3,772800.0,2.7,4.3,3,Standard
CLI1266,Luc Nkomo,Français,0,2,772800.0,3.5,5.0,3,Standard
CLI0616,Clarisse Diallo,Camerounais,0,4,772800.0,3.0,4.3,3,Standard
CLI0636,Eric Traore,Senegalais,0,2,772800.0,3.0,4.0,3,Standard
CLI0988,Moussa Sow,Ivoirien,0,2,772600.0,4.0,4.5,3,Standard
CLI1000,Awa Mensah,Camerounais,0,2,771840.0,3.0,3.5,3,Standard
CLI0838,Serge Bamba,Ivoirien,0,2,771800.0,2.0,3.5,3,Standard
CLI0048,Clarisse Mensah,Ivoirien,1,5,771040.0,2.2,4.3,3,Standard
CLI2340,Rokia Diallo,Autre,0,4,770600.0,1.3,3.5,3,Standard
CLI2207,Sophie Kouassi,Camerounais,0,2,768200.0,2.5,4.0,3,Standard
CLI2790,Aminata Ndoye,Ivoirien,1,2,768000.0,3.5,4.5,3,Standard
CLI1199,Aida Mensah,Senegalais,0,4,768000.0,2.0,5.0,3,Standard
CLI2486,Sophie Kouassi,Autre,1,5,767440.0,1.2,3.8,3,Standard
CLI1267,Adjoua Kouassi,Americain,1,4,767040.0,2.0,5.0,3,Standard
CLI2641,Jean Bamba,Français,0,3,767000.0,2.0,4.0,3,Standard
CLI2771,Aida Kouassi,Français,0,4,766640.0,1.5,3.5,3,Standard
CLI2320,Sophie Nkomo,Ghaneeen,1,2,765800.0,3.0,5.0,3,Standard
CLI0615,Adjoua Mensah,Ivoirien,0,3,765600.0,2.0,4.5,3,Standard
CLI1395,Awa Sow,Ivoirien,0,3,765560.0,2.3,4.0,3,Standard
CLI2447,Binta Ndoye,Senegalais,0,3,765450.0,2.0,2.7,3,Standard
CLI2777,Rokia Mensah,Allemand,0,2,763740.0,3.0,3.0,3,Standard
CLI1956,Moussa Traore,Autre,0,5,762720.0,2.2,5.0,3,Standard
CLI1206,Luc Ndoye,Allemand,0,4,762200.0,3.0,4.8,3,Standard
CLI2038,Rokia Ndoye,Camerounais,0,2,762000.0,2.5,5.0,3,Standard
CLI0545,Clarisse Ndoye,Camerounais,0,2,761760.0,2.5,3.0,3,Standard
CLI2729,Kofi Nkomo,Allemand,0,2,759000.0,2.0,3.0,3,Standard
CLI1642,Eric Diallo,Ivoirien,0,4,758400.0,2.8,4.8,3,Standard
CLI2840,Luc Sow,Ghaneeen,0,5,757520.0,2.6,4.0,3,Standard
CLI2272,Rokia Traore,Britannique,0,5,756800.0,3.2,5.0,3,Standard
CLI0348,Marie Nkomo,Ghaneeen,0,3,756600.0,2.3,4.7,3,Standard
CLI0474,Serge Mensah,Camerounais,0,1,756000.0,7.0,5.0,3,Standard
CLI2298,Fatou Nkomo,Ivoirien,0,1,756000.0,7.0,3.0,3,Standard
CLI0004,Moussa Traore,Ghaneeen,0,3,755520.0,2.7,3.7,3,Standard
CLI0774,Eric Bamba,Britannique,0,4,755320.0,2.5,5.0,3,Standard
CLI2968,Aida Koné,Senegalais,1,5,754480.0,2.6,4.4,3,Standard
CLI1067,Serge Camara,Senegalais,0,3,754400.0,3.7,2.3,3,Standard
CLI2379,Rokia Kouassi,Ivoirien,1,4,753840.0,1.8,4.8,3,Standard
CLI2151,Adjoua Mensah,Britannique,1,2,753600.0,2.5,4.5,3,Standard
CLI0580,Yao Bamba,Ivoirien,0,5,753600.0,3.2,4.2,3,Standard
CLI2738,Kofi Nkomo,Senegalais,0,5,753080.0,1.8,3.8,3,Standard
CLI0240,Marie Koné,Ghaneeen,1,2,752560.0,4.5,3.5,3,Standard
CLI2742,Paul Diallo,Britannique,0,4,750600.0,2.0,4.5,3,Standard
CLI1788,Serge Ndoye,Allemand,0,3,749800.0,3.0,4.0,3,Standard
CLI0007,Kofi Kouassi,Ivoirien,0,3,749340.0,2.3,4.7,3,Standard
CLI0172,Jean Nkomo,Ivoirien,0,2,747200.0,4.0,4.5,3,Standard
CLI0428,Ibrahim Ndoye,Français,1,4,746720.0,1.5,4.5,3,Standard
CLI2048,Awa Kouassi,Ivoirien,0,5,746500.0,1.6,4.2,3,Standard
CLI1799,Moussa Sow,Ghaneeen,0,3,745200.0,3.0,4.3,3,Standard
CLI0169,Kofi Nkomo,Ivoirien,0,1,745200.0,4.0,3.0,3,Standard
CLI2171,Clarisse Nkomo,Camerounais,1,4,745200.0,3.0,5.0,3,Standard
CLI2865,Aminata Traore,Camerounais,0,2,745200.0,4.0,4.0,3,Standard
