client_id,prenom,nom,email,nationalite,genre,age,telephone,client_fidele,nb_sejours_total
CLI0259,Clarisse,Nkomo,clarisse.nkomo258@mail.com,Senegalais,F,61,+225 07 87 31 36,0,10
CLI0260,Yao,Camara,yao.camara259@mail.com,Ivoirien,M,22,+225 07 22 76 83,0,5
CLI0261,Aida,Kouassi,aida.kouassi260@mail.com,Français,F,45,+225 07 25 54 82,0,10
CLI0262,Aminata,Koné,aminata.koné261@mail.com,Americain,F,65,+225 07 32 14 20,1,14
CLI0263,Jean,Koné,jean.koné262@mail.com,Ivoirien,M,64,+225 07 37 63 32,0,4
CLI0264,Adjoua,Camara,adjoua.camara263@mail.com,Senegalais,F,49,+225 07 11 31 60,0,6
CLI0265,Binta,Mensah,binta.mensah264@mail.com,Ivoirien,F,70,+225 07 84 30 71,0,12
CLI0266,Yao,Camara,yao.camara265@mail.com,Senegalais,M,29,+225 07 43 82 89,0,1
CLI0267,Aminata,Traore,aminata.traore266@mail.com,Ivoirien,F,30,+225 07 15 57 69,0,11
CLI0268,Eric,Sow,eric.sow267@mail.com,Ivoirien,M,54,+225 07 90 40 31,0,7
CLI0269,Binta,Mensah,binta.mensah268@mail.com,Senegalais,F,63,+225 07 14 56 48,0,12
CLI0270,Aminata,Bamba,aminata.bamba269@mail.com,Britannique,F,49,+225 07 17 16 47,0,10
CLI0271,Ibrahim,Nkomo,ibrahim.nkomo270@mail.com,Americain,M,65,+225 07 11 17 23,0,3
CLI0272,Rokia,Traore,rokia.traore271@mail.com,Ivoirien,F,37,+225 07 96 71 29,0,4
CLI0273,Cheick,Mensah,cheick.mensah272@mail.com,Autre,M,28,+225 07 35 41 65,0,5
CLI0274,Rokia,Traore,rokia.traore273@mail.com,Ivoirien,F,41,+225 07 44 14 75,0,8
CLI0275,Aida,Nkomo,aida.nkomo274@mail.com,Autre,F,30,+225 07 96 70 29,0,6
CLI0276,Ibrahim,Nkomo,ibrahim.nkomo275@mail.com,Senegalais,M,39,+225 07 84 24 11,0,10
CLI0277,Yao,Nkomo,yao.nkomo276@mail.com,Camerounais,M,28,+225 07 57 32 83,0,9
CLI0278,Serge,Bamba,serge.bamba277@mail.com,Ivoirien,M,55,+225 07 70 42 60,0,1
CLI0279,Luc,Diallo,luc.diallo278@mail.com,Americain,M,48,+225 07 94 94 53,1,7
CLI0280,Jean,Sow,jean.sow279@mail.com,Senegalais,M,56,+225 07 70 95 51,0,13
CLI0281,Luc,Kouassi,luc.kouassi280@mail.com,Allemand,M,26,+225 07 43 78 61,0,1
CLI0282,Paul,Nkomo,paul.nkomo281@mail.com,Ivoirien,M,65,+225 07 41 82 55,1,7
CLI0283,Serge,Bamba,serge.bamba282@mail.com,Camerounais,M,51,+225 07 60 59 23,1,3
CLI0284,Clarisse,Traore,clarisse.traore283@mail.com,Ivoirien,F,46,+225 07 64 68 97,0,12
CLI0285,Clarisse,Nkomo,clarisse.nkomo284@mail.com,Allemand,F,26,+225 07 86 44 77,0,13
CLI0286,Fatou,Camara,fatou.camara285@mail.com,Senegalais,F,22,+225 07 25 65 58,1,2
CLI0287,Ibrahim,Koné,ibrahim.koné286@mail.com,Français,M,71,+225 07 23 49 83,0,10
CLI0288,Clarisse,Diallo,clarisse.diallo287@mail.com,Allemand,F,69,+225 07 51 97 55,1,13
CLI0289,Serge,Sow,serge.sow288@mail.com,Camerounais,M,54,+225 07 88 21 84,0,12
CLI0290,Luc,Bamba,luc.bamba289@mail.com,Ivoirien,M,29,+225 07 74 20 60,1,13
CLI0291,Eric,Sow,eric.sow290@mail.com,Ivoirien,M,43,+225 07 42 14 50,1,4
CLI0292,Sophie,Camara,sophie.camara291@mail.com,Ivoirien,F,23,+225 07 91 98 42,0,13
CLI0293,Cheick,Bamba,cheick.bamba292@mail.com,Autre,M,30,+225 07 35 75 29,0,6
CLI0294,Kofi,Ndoye,kofi.ndoye293@mail.com,Autre,M,44,+225 07 81 10 76,0,11
CLI0295,Rokia,Traore,rokia.traore294@mail.com,Camerounais,F,61,+225 07 57 51 44,0,9
CLI0296,Jean,Mensah,jean.mensah295@mail.com,Allemand,M,26,+225 07 38 33 48,0,8
CLI0297,Paul,Ndoye,paul.ndoye296@mail.com,Ivoirien,M,29,+225 07 58 14 85,1,4
CLI0298,Aida,Kouassi,aida.kouassi297@mail.com,Français,F,23,+225 07 42 13 93,0,2
CLI0299,Paul,Diallo,paul.diallo298@mail.com,Senegalais,M,33,+225 07 81 19 88,0,13
CLI0300,Jean,Nkomo,jean.nkomo299@mail.com,Ivoirien,M,42,+225 07 35 23 92,0,6
CLI0301,Sophie,Ndoye,sophie.ndoye300@mail.com,Ivoirien,F,150,+225 07 87 37 53,1,1
CLI0302,Awa,Camara,awa.camara301@mail.com,Senegalais,F,36,+225 07 62 22 39,1,13
CLI0303,Kofi,Kouassi,kofi.kouassi302@mail.com,Senegalais,M,43,+225 07 11 12 26,0,2
CLI0304,Awa,Ndoye,awa.ndoye303@mail.com,Ivoirien,F,48,+225 07 72 65 68,1,6
CLI0305,Luc,Koné,luc.koné304@mail.com,Senegalais,M,27,+225 07 86 16 27,1,2
CLI0306,Serge,Mensah,serge.mensah305@mail.com,Ivoirien,M,50,+225 07 68 17 93,0,2
CLI0307,Kofi,Kouassi,kofi.kouassi306@mail.com,Autre,M,48,+225 07 53 19 31,0,1
CLI0308,Moussa,Sow,moussa.sow307@mail.com,Senegalais,M,58,+225 07 70 15 14,0,2
CLI0309,Awa,Sow,awa.sow308@mail.com,Ivoirien,F,28,+225 07 64 25 96,0,7
CLI0310,Clarisse,Mensah,clarisse.mensah309@mail.com,Ghaneeen,F,25,+225 07 14 57 12,1,9
CLI0311,Yao,Sow,yao.sow310@mail.com,Allemand,M,48,+225 07 59 76 27,0,4
CLI0312,Luc,Mensah,luc.mensah311@mail.com,Senegalais,M,63,+225 07 74 48 88,0,14
CLI0313,Luc,Bamba,luc.bamba312@mail.com,Britannique,M,22,+225 07 21 13 42,0,9
CLI0314,Aminata,Mensah,aminata.mensah313@mail.com,Ghaneeen,F,26,+225 07 55 44 52,0,4
CLI0315,Moussa,Traore,moussa.traore314@mail.com,Français,M,49,+225 07 46 16 77,0,10
CLI0316,Aida,Sow,aida.sow315@mail.com,Ivoirien,F,28,+225 07 57 86 51,1,1
CLI0317,Cheick,Nkomo,cheick.nkomo316@mail.com,Ivoirien,M,47,+225 07 42 21 71,0,14
CLI0318,Ibrahim,Traore,ibrahim.traore317@mail.com,Senegalais,M,25,+225 07 32 38 55,1,4
CLI0319,Aida,Bamba,aida.bamba318@mail.com,Autre,F,69,+225 07 57 13 20,0,5
CLI0320,Rokia,Ndoye,rokia.ndoye319@mail.com,Americain,F,54,+225 07 37 74 36,0,4
CLI0321,Luc,Camara,luc.camara320@mail.com,Americain,M,63,+225 07 31 34 95,1,13
CLI0322,Fatou,Diallo,fatou.diallo321@mail.com,Allemand,F,31,+225 07 24 49 71,1,3
CLI0323,Aminata,Mensah,aminata.mensah322@mail.com,Senegalais,F,61,+225 07 18 51 66,0,10
CLI0324,Yao,Sow,yao.sow323@mail.com,Senegalais,M,54,+225 07 45 78 75,0,5
CLI0325,Moussa,Traore,moussa.traore324@mail.com,Autre,M,62,+225 07 75 78 81,0,3
CLI0326,Ibrahim,Bamba,ibrahim.bamba325@mail.com,Ghaneeen,M,39,+225 07 93 35 85,1,6
CLI0327,Aida,Koné,aida.koné326@mail.com,Ivoirien,F,49,+225 07 50 55 13,1,5
CLI0328,Cheick,Bamba,cheick.bamba327@mail.com,Ivoirien,M,68,+225 07 23 71 10,0,8
CLI0329,Kofi,Kouassi,kofi.kouassi328@mail.com,Allemand,M,31,+225 07 60 34 89,0,9
CLI0330,Cheick,Bamba,cheick.bamba329@mail.com,Ivoirien,M,52,+225 07 75 50 96,0,5
CLI0331,Sophie,Koné,sophie.koné330@mail.com,Ivoirien,F,55,+225 07 97 45 47,0,11
CLI0332,Jean,Ndoye,jean.ndoye331@mail.com,Français,M,43,+225 07 79 47 30,0,14
CLI0333,Adjoua,Traore,adjoua.traore332@mail.com,Ivoirien,F,51,+225 07 41 96 43,0,1
CLI0334,Jean,Traore,jean.traore333@mail.com,Ivoirien,M,23,+225 07 96 56 44,0,12
CLI0335,Rokia,Kouassi,rokia.kouassi334@mail.com,Autre,F,56,+225 07 27 17 74,0,2
CLI0336,Jean,Nkomo,jean.nkomo335@mail.com,Senegalais,M,35,+225 07 72 65 79,0,9
CLI0337,Ibrahim,Diallo,ibrahim.diallo336@mail.com,Français,M,32,+225 07 22 88 27,0,11
CLI0338,Rokia,Nkomo,rokia.nkomo337@mail.com,Camerounais,F,24,+225 07 19 46 52,1,12
CLI0339,Aida,Mensah,aida.mensah338@mail.com,Ivoirien,F,70,+225 07 50 95 98,0,6
CLI0340,Cheick,Camara,cheick.camara339@mail.com,Ivoirien,M,46,+225 07 37 59 53,1,3
CLI0341,Eric,Mensah,eric.mensah340@mail.com,Americain,M,64,+225 07 70 44 45,0,13
CLI0342,Sophie,Kouassi,sophie.kouassi341@mail.com,Ivoirien,F,23,+225 07 23 85 56,0,1
CLI0343,Rokia,Koné,rokia.koné342@mail.com,Ghaneeen,F,39,+225 07 43 66 63,1,4
CLI0344,Luc,Sow,luc.sow343@mail.com,Senegalais,M,29,+225 07 69 57 40,1,10
CLI0345,Moussa,Sow,moussa.sow344@mail.com,Senegalais,M,48,+225 07 48 46 49,1,4
CLI0346,Rokia,Sow,rokia.sow345@mail.com,Autre,F,50,+225 07 14 22 60,1,8
CLI0347,Awa,Sow,awa.sow346@mail.com,Ghaneeen,F,64,+225 07 53 23 37,0,7
CLI0348,Marie,Nkomo,marie.nkomo347@mail.com,Ghaneeen,F,43,+225 07 51 90 95,0,7
CLI0349,Serge,Camara,serge.camara348@mail.com,Senegalais,M,62,+225 07 30 49 41,1,9
CLI0350,Moussa,Ndoye,moussa.ndoye349@mail.com,Senegalais,M,43,+225 07 83 69 17,0,12
CLI0351,Binta,Mensah,binta.mensah350@mail.com,Français,F,70,+225 07 66 11 25,1,3
CLI0352,Awa,Mensah,awa.mensah351@mail.com,Ivoirien,F,61,+225 07 22 24 54,0,2
CLI0353,Marie,Bamba,marie.bamba352@mail.com,Ivoirien,F,53,+225 07 95 41 64,0,3
CLI0354,Jean,Kouassi,jean.kouassi353@mail.com,Ghaneeen,M,63,+225 07 26 28 51,0,7
CLI0355,Eric,Kouassi,eric.kouassi354@mail.com,Ghaneeen,M,36,+225 07 91 61 91,0,12
CLI0356,Sophie,Koné,sophie.koné355@mail.com,Ivoirien,F,27,+225 07 94 52 73,0,4
CLI0357,Paul,Mensah,paul.mensah356@mail.com,Americain,M,44,+225 07 22 68 14,0,11
CLI0358,Awa,Sow,awa.sow357@mail.com,Camerounais,F,44,+225 07 42 84 26,0,2
CLI0359,Eric,Nkomo,eric.nkomo358@mail.com,Ivoirien,M,45,+225 07 13 25 12,0,1
CLI0360,Aminata,Koné,aminata.koné359@mail.com,Americain,F,33,+225 07 64 62 82,1,1
CLI0361,Aida,Nkomo,aida.nkomo360@mail.com,Autre,F,41,+225 07 74 69 28,0,3
CLI0362,Eric,Nkomo,eric.nkomo361@mail.com,Senegalais,M,59,+225 07 47 15 44,0,11
CLI0363,Yao,Camara,yao.camara362@mail.com,Ivoirien,M,59,+225 07 44 50 17,0,3
CLI0364,Binta,Camara,binta.camara363@mail.com,Ivoirien,F,50,+225 07 79 54 28,0,14
CLI0365,Luc,Traore,luc.traore364@mail.com,Ghaneeen,M,40,+225 07 89 54 74,0,12
CLI0366,Ibrahim,Bamba,ibrahim.bamba365@mail.com,Ivoirien,M,67,+225 07 94 98 67,0,2
CLI0367,Rokia,Nkomo,rokia.nkomo366@mail.com,Camerounais,F,37,+225 07 81 93 67,0,7
CLI0368,Awa,Sow,awa.sow367@mail.com,Ivoirien,F,70,+225 07 82 28 93,0,7
CLI0369,Luc,Bamba,luc.bamba368@mail.com,Ivoirien,M,52,+225 07 24 40 74,1,2
CLI0370,Paul,Nkomo,paul.nkomo369@mail.com,Senegalais,M,56,+225 07 49 85 16,0,5
CLI0371,Paul,Ndoye,paul.ndoye370@mail.com,Français,M,64,+225 07 23 38 85,0,13
CLI0372,Cheick,Koné,cheick.koné371@mail.com,Allemand,M,29,+225 07 22 71 10,0,8
CLI0373,Cheick,Camara,cheick.camara372@mail.com,Ivoirien,M,39,+225 07 72 88 53,0,14
CLI0374,Serge,Koné,serge.koné373@mail.com,Ivoirien,M,33,+225 07 31 43 75,1,13
CLI0375,Rokia,Diallo,rokia.diallo374@mail.com,Senegalais,F,52,+225 07 63 43 26,0,11
CLI0376,Paul,Mensah,paul.mensah375@mail.com,Ghaneeen,M,50,+225 07 33 45 16,0,4
CLI0377,Adjoua,Ndoye,adjoua.ndoye376@mail.com,Autre,F,26,+225 07 95 33 55,0,12
CLI0378,Moussa,Traore,moussa.traore377@mail.com,Français,M,59,+225 07 87 43 33,0,6
CLI0379,Yao,Ndoye,yao.ndoye378@mail.com,Camerounais,M,45,+225 07 23 61 73,0,14
CLI0380,Sophie,Koné,sophie.koné379@mail.com,Ivoirien,F,67,+225 07 18 88 39,0,7
CLI0381,Adjoua,Koné,adjoua.koné380@mail.com,Ivoirien,F,65,+225 07 66 96 94,0,8
CLI0382,Serge,Nkomo,serge.nkomo381@mail.com,Ivoirien,M,46,+225 07 75 71 91,0,11
CLI0383,Kofi,Nkomo,kofi.nkomo382@mail.com,Ghaneeen,M,27,+225 07 77 44 48,0,13
CLI0384,Paul,Diallo,paul.diallo383@mail.com,Senegalais,M,46,+225 07 41 39 47,0,14
CLI0385,Luc,Bamba,luc.bamba384@mail.com,Ivoirien,M,63,+225 07 52 60 40,0,13
CLI0386,Serge,Diallo,serge.diallo385@mail.com,Français,M,48,+225 07 48 21 94,0,13
CLI0387,Serge,Traore,serge.traore386@mail.com,Britannique,M,53,+225 07 48 30 28,0,2
CLI0388,Ibrahim,Nkomo,ibrahim.nkomo387@mail.com,Senegalais,M,57,+225 07 50 88 34,0,1
CLI0389,Luc,Traore,luc.traore388@mail.com,Allemand,M,38,+225 07 72 85 35,1,6
CLI0390,Aminata,Nkomo,aminata.nkomo389@mail.com,Français,F,36,+225 07 69 87 32,0,5
CLI0391,Marie,Nkomo,marie.nkomo390@mail.com,Français,F,47,+225 07 72 22 87,0,7
CLI0392,Cheick,Nkomo,cheick.nkomo391@mail.com,Allemand,M,59,+225 07 64 25 26,0,13
CLI0393,Yao,Sow,yao.sow392@mail.com,Ivoirien,M,29,+225 07 21 91 96,1,6
CLI0394,Paul,Kouassi,paul.kouassi393@mail.com,Americain,M,28,+225 07 58 65 97,1,5
CLI0395,Jean,Ndoye,jean.ndoye394@mail.com,Autre,M,40,+225 07 63 15 77,0,7
CLI0396,Rokia,Sow,rokia.sow395@mail.com,Autre,F,29,+225 07 11 59 58,1,12
CLI0397,Fatou,Mensah,fatou.mensah396@mail.com,Ghaneeen,F,37,+225 07 28 19 10,0,3
CLI0398,Awa,Koné,awa.koné397@mail.com,Americain,F,31,+225 07 20 74 66,1,14
CLI0399,Rokia,Camara,rokia.camara398@mail.com,Allemand,F,44,+225 07 67 21 28,1,6
CLI0400,Aminata,Traore,aminata.traore399@mail.com,Britannique,F,59,+225 07 56 48 53,0,14
CLI0401,Marie,Kouassi,marie.kouassi400@mail.com,Allemand,F,68,+225 07 24 18 50,1,2
CLI0402,Serge,Mensah,serge.mensah401@mail.com,Britannique,M,65,+225 07 64 71 20,0,5
CLI0403,Ibrahim,Bamba,ibrahim.bamba402@mail.com,Senegalais,M,56,+225 07 69 46 79,1,13
CLI0404,Jean,Nkomo,jean.nkomo403@mail.com,Français,M,23,+225 07 35 20 30,0,6
CLI0405,Luc,Nkomo,luc.nkomo404@mail.com,Senegalais,M,68,+225 07 22 92 46,0,5
CLI0406,Eric,Camara,eric.camara405@mail.com,Americain,M,27,+225 07 62 91 56,0,9
CLI0407,Clarisse,Camara,clarisse.camara406@mail.com,Britannique,F,28,+225 07 55 87 37,0,4
CLI0408,Binta,Camara,binta.camara407@mail.com,Autre,F,50,+225 07 76 54 72,0,13
CLI0409,Serge,Mensah,serge.mensah408@mail.com,Ghaneeen,M,62,+225 07 82 85 30,1,4
CLI0410,Jean,Koné,jean.koné409@mail.com,Camerounais,M,56,+225 07 55 51 10,0,10
CLI0411,Paul,Koné,paul.koné410@mail.com,Ivoirien,M,27,+225 07 36 14 35,0,7
CLI0412,Cheick,Sow,cheick.sow411@mail.com,Ghaneeen,M,35,+225 07 33 69 97,0,11
CLI0413,Sophie,Traore,sophie.traore412@mail.com,Camerounais,F,26,+225 07 74 81 55,0,13
CLI0414,Paul,Sow,paul.sow413@mail.com,Camerounais,M,33,+225 07 24 75 39,0,11
CLI0415,Rokia,Ndoye,rokia.ndoye414@mail.com,Français,F,24,+225 07 59 46 86,1,13
CLI0416,Cheick,Bamba,cheick.bamba415@mail.com,Britannique,M,58,+225 07 65 94 79,0,13
CLI0417,Kofi,Traore,kofi.traore416@mail.com,Ivoirien,M,25,+225 07 64 78 98,0,9
CLI0418,Yao,Ndoye,yao.ndoye417@mail.com,Senegalais,M,27,+225 07 10 14 90,0,12
CLI0419,Fatou,Nkomo,fatou.nkomo418@mail.com,Français,F,46,+225 07 31 47 40,0,2
CLI0420,Adjoua,Kouassi,adjoua.kouassi419@mail.com,Britannique,F,45,+225 07 98 87 80,0,11
CLI0421,Eric,Ndoye,eric.ndoye420@mail.com,Americain,M,58,+225 07 89 90 32,0,7
CLI0422,Adjoua,Kouassi,adjoua.kouassi421@mail.com,Americain,F,23,+225 07 34 98 42,0,4
CLI0423,Jean,Nkomo,jean.nkomo422@mail.com,Britannique,M,38,+225 07 85 61 24,0,2
CLI0424,Sophie,Diallo,sophie.diallo423@mail.com,Autre,F,22,+225 07 68 49 32,0,7
CLI0425,Jean,Bamba,jean.bamba424@mail.com,Ghaneeen,M,33,+225 07 62 69 91,0,4
CLI0426,Jean,Kouassi,jean.kouassi425@mail.com,Ivoirien,M,50,+225 07 57 88 91,1,11
CLI0427,Rokia,Nkomo,rokia.nkomo426@mail.com,Camerounais,F,66,+225 07 93 32 14,0,13
CLI0428,Ibrahim,Ndoye,ibrahim.ndoye427@mail.com,Français,M,50,+225 07 77 79 10,1,3
CLI0429,Eric,Kouassi,eric.kouassi428@mail.com,Ivoirien,M,32,+225 07 76 28 23,0,9
CLI0430,Kofi,Traore,kofi.traore429@mail.com,Americain,M,58,+225 07 90 67 77,0,3
CLI0431,Kofi,Diallo,kofi.diallo430@mail.com,Camerounais,M,25,+225 07 96 31 49,1,13
CLI0432,Clarisse,Sow,clarisse.sow431@mail.com,Autre,F,32,+225 07 18 40 22,0,14
CLI0433,Aminata,Traore,aminata.traore432@mail.com,Ivoirien,F,35,+225 07 12 11 55,1,5
CLI0434,Aida,Sow,aida.sow433@mail.com,Autre,F,35,+225 07 47 98 37,1,10
CLI0435,Paul,Nkomo,paul.nkomo434@mail.com,Senegalais,M,47,+225 07 49 55 25,1,14
CLI0436,Paul,Camara,paul.camara435@mail.com,Ghaneeen,M,51,+225 07 13 55 92,0,11
CLI0437,Serge,Traore,serge.traore436@mail.com,Ghaneeen,M,31,+225 07 31 23 92,0,10
CLI0438,Ibrahim,Traore,ibrahim.traore437@mail.com,Ghaneeen,M,34,+225 07 16 85 95,0,1
CLI0439,Moussa,Nkomo,moussa.nkomo438@mail.com,Autre,M,24,+225 07 74 94 34,0,5
CLI0440,Awa,Koné,awa.koné439@mail.com,Ivoirien,F,34,+225 07 17 84 92,1,2
CLI0441,Sophie,Nkomo,sophie.nkomo440@mail.com,Français,F,28,+225 07 43 48 86,1,9
CLI0442,Binta,Bamba,binta.bamba441@mail.com,Autre,F,65,+225 07 68 30 21,0,7
CLI0443,Ibrahim,Diallo,ibrahim.diallo442@mail.com,Ivoirien,M,27,+225 07 20 57 94,0,14
CLI0444,Ibrahim,Bamba,ibrahim.bamba443@mail.com,Ivoirien,M,56,+225 07 73 61 77,0,8
CLI0445,Ibrahim,Mensah,ibrahim.mensah444@mail.com,Camerounais,M,59,+225 07 89 36 72,0,13
CLI0446,Jean,Koné,jean.koné445@mail.com,Français,M,54,+225 07 33 63 41,0,7
CLI0447,Yao,Koné,yao.koné446@mail.com,Autre,M,31,+225 07 49 93 77,0,1
CLI0448,Serge,Koné,serge.koné447@mail.com,Americain,M,69,+225 07 41 83 94,0,9
CLI0449,Yao,Diallo,yao.diallo448@mail.com,Americain,M,33,+225 07 25 40 52,0,8
CLI0450,Adjoua,Bamba,adjoua.bamba449@mail.com,Senegalais,F,22,+225 07 12 96 85,0,13
CLI0451,Luc,Sow,luc.sow450@mail.com,Ghaneeen,M,55,+225 07 32 76 71,0,5
CLI0452,Binta,Ndoye,binta.ndoye451@mail.com,Ivoirien,F,62,+225 07 97 98 78,1,5
CLI0453,Ibrahim,Diallo,ibrahim.diallo452@mail.com,Camerounais,M,66,+225 07 33 45 18,0,8
CLI0454,Moussa,Camara,moussa.camara453@mail.com,Ivoirien,M,22,+225 07 85 20 98,1,4
CLI0455,Luc,Ndoye,luc.ndoye454@mail.com,Ivoirien,M,63,+225 07 75 16 19,0,2
CLI0456,Eric,Nkomo,eric.nkomo455@mail.com,Britannique,M,33,+225 07 58 19 37,0,1
CLI0457,Luc,Camara,luc.camara456@mail.com,Americain,M,42,+225 07 32 47 55,1,3
CLI0458,Eric,Mensah,eric.mensah457@mail.com,Camerounais,M,71,+225 07 74 21 36,0,6
CLI0459,Aminata,Kouassi,aminata.kouassi458@mail.com,Ivoirien,F,69,+225 07 31 11 33,0,5
CLI0460,Luc,Kouassi,luc.kouassi459@mail.com,Ivoirien,M,35,+225 07 32 10 11,1,6
CLI0461,Aida,Sow,aida.sow460@mail.com,Ivoirien,F,32,+225 07 90 98 67,0,6
CLI0462,Cheick,Traore,cheick.traore461@mail.com,Français,M,32,+225 07 43 72 68,1,10
CLI0463,Ibrahim,Camara,ibrahim.camara462@mail.com,Ivoirien,M,53,+225 07 88 67 61,0,7
CLI0464,Jean,Koné,jean.koné463@mail.com,Ivoirien,M,35,+225 07 53 20 92,0,10
CLI0465,Luc,Bamba,luc.bamba464@mail.com,Allemand,M,24,+225 07 44 67 12,0,9
CLI0466,Clarisse,Kouassi,clarisse.kouassi465@mail.com,Allemand,F,32,+225 07 76 40 75,1,9
CLI0467,Binta,Traore,binta.traore466@mail.com,Americain,F,22,+225 07 16 36 12,0,3
CLI0468,Aida,Kouassi,aida.kouassi467@mail.com,Senegalais,F,37,+225 07 76 68 61,0,14
CLI0469,Serge,Diallo,serge.diallo468@mail.com,Ghaneeen,M,47,+225 07 56 35 56,0,2
CLI0470,Eric,Bamba,eric.bamba469@mail.com,Ivoirien,M,51,+225 07 79 95 58,0,12
CLI0471,Rokia,Traore,rokia.traore470@mail.com,Britannique,F,42,+225 07 39 73 88,1,12
CLI0472,Eric,Kouassi,eric.kouassi471@mail.com,Ivoirien,M,64,+225 07 93 32 73,0,11
CLI0473,Moussa,Traore,moussa.traore472@mail.com,Français,M,69,+225 07 52 16 27,0,1
CLI0474,Serge,Mensah,serge.mensah473@mail.com,Camerounais,M,40,+225 07 31 38 66,0,8
CLI0475,Rokia,Mensah,rokia.mensah474@mail.com,Americain,F,54,+225 07 70 13 22,0,14
CLI0476,Fatou,Bamba,fatou.bamba475@mail.com,Camerounais,F,66,+225 07 67 13 18,0,7
CLI0477,Adjoua,Nkomo,adjoua.nkomo476@mail.com,Ivoirien,F,29,+225 07 89 53 62,0,8
CLI0478,Sophie,Sow,sophie.sow477@mail.com,Americain,F,33,+225 07 38 41 12,0,14
CLI0479,Yao,Kouassi,yao.kouassi478@mail.com,Ghaneeen,M,39,+225 07 59 50 52,0,11
CLI0480,Clarisse,Koné,clarisse.koné479@mail.com,Camerounais,F,24,+225 07 27 89 88,0,12
CLI0481,Yao,Kouassi,yao.kouassi480@mail.com,Senegalais,M,23,+225 07 34 74 40,1,7
CLI0482,Aida,Bamba,aida.bamba481@mail.com,Senegalais,F,58,+225 07 60 59 91,0,4
CLI0483,Eric,Diallo,eric.diallo482@mail.com,Camerounais,M,46,+225 07 97 15 20,0,13
CLI0484,Aminata,Kouassi,aminata.kouassi483@mail.com,Ivoirien,F,46,+225 07 48 24 48,0,8
CLI0485,Serge,Koné,serge.koné484@mail.com,Ivoirien,M,43,+225 07 24 23 23,0,13
CLI0486,Eric,Camara,eric.camara485@mail.com,Ivoirien,M,37,+225 07 17 66 13,0,9
CLI0487,Kofi,Camara,kofi.camara486@mail.com,Ivoirien,M,53,+225 07 75 46 84,0,6
CLI0488,Yao,Camara,yao.camara487@mail.com,Autre,M,44,+225 07 84 45 11,0,6
CLI0489,Kofi,Camara,kofi.camara488@mail.com,Ivoirien,M,25,+225 07 21 38 47,0,5
CLI0490,Binta,Bamba,binta.bamba489@mail.com,Ivoirien,F,23,+225 07 32 34 22,0,11
CLI0491,Luc,Camara,luc.camara490@mail.com,Ivoirien,M,55,+225 07 81 58 58,0,3
CLI0492,Aida,Mensah,aida.mensah491@mail.com,Autre,F,61,+225 07 51 18 64,1,14
CLI0493,Moussa,Mensah,moussa.mensah492@mail.com,Camerounais,M,67,+225 07 63 29 80,0,5
CLI0494,Binta,Ndoye,binta.ndoye493@mail.com,Senegalais,F,51,+225 07 21 42 37,1,1
CLI0495,Paul,Sow,paul.sow494@mail.com,Senegalais,M,69,+225 07 18 41 18,0,2
CLI0496,Adjoua,Traore,adjoua.traore495@mail.com,Ivoirien,F,48,+225 07 78 50 20,1,10
CLI0497,Moussa,Mensah,moussa.mensah496@mail.com,Senegalais,M,43,+225 07 34 12 79,0,7
CLI0498,Yao,Traore,yao.traore497@mail.com,Ivoirien,M,43,+225 07 84 17 42,0,12
CLI0499,Aida,Ndoye,aida.ndoye498@mail.com,Americain,F,36,+225 07 46 89 31,1,4
CLI0500,Ibrahim,Sow,ibrahim.sow499@mail.com,Ivoirien,M,51,+225 07 62 90 95,0,10
CLI0501,Jean,Mensah,ibrahim.sow499@mail.com,Senegalais,M,62,+225 07 67 12 84,0,7
CLI0502,Aminata,Mensah,aminata.mensah501@mail.com,Americain,F,62,+225 07 33 44 13,0,5
CLI0503,Aida,Sow,aida.sow502@mail.com,Britannique,F,66,+225 07 51 91 96,0,8
CLI0504,Luc,Sow,luc.sow503@mail.com,Camerounais,M,41,+225 07 83 45 14,0,8
CLI0505,Kofi,Traore,kofi.traore504@mail.com,Ivoirien,M,47,+225 07 74 34 43,0,9
CLI0506,Binta,Nkomo,binta.nkomo505@mail.com,Senegalais,F,52,+225 07 36 15 61,0,10
CLI0507,Clarisse,Kouassi,clarisse.kouassi506@mail.com,Ivoirien,F,26,+225 07 50 67 74,0,4
CLI0508,Marie,Diallo,marie.diallo507@mail.com,Ghaneeen,F,64,+225 07 41 43 80,0,5
CLI0509,Jean,Camara,jean.camara508@mail.com,Ivoirien,M,55,+225 07 61 22 66,0,8
CLI0510,Aida,Ndoye,aida.ndoye509@mail.com,Ghaneeen,F,60,+225 07 96 26 20,1,8
CLI0511,Paul,Koné,paul.koné510@mail.com,Ghaneeen,M,46,+225 07 46 38 69,0,12
CLI0512,Sophie,Nkomo,sophie.nkomo511@mail.com,Autre,F,40,+225 07 11 88 34,0,11
CLI0513,Ibrahim,Kouassi,ibrahim.kouassi512@mail.com,Senegalais,M,26,+225 07 94 70 47,0,11
CLI0514,Adjoua,Diallo,adjoua.diallo513@mail.com,Autre,F,30,+225 07 66 35 16,1,5
CLI0515,Ibrahim,Mensah,ibrahim.mensah514@mail.com,Senegalais,M,58,+225 07 54 45 27,0,9
CLI0516,Cheick,Nkomo,cheick.nkomo515@mail.com,Français,M,31,+225 07 20 20 12,0,14
