ticket_id,created_at,category_id,agent_id,pays,canal,priorite,statut,sla_heures,first_response_heures,resolution_heures,sla_breach,nb_contacts,reopened,csat,in_backlog,ratio_sla,nom,tier,tier_num,bureau,csat_moyen,taux_resolution_pct,tickets_actifs,nom_cat,domaine,priorite_defaut,sla_strict,heure_creation,jour_semaine,mois,est_weekend,heure_hors_bureau,ticket_at_risk,is_high_priority,is_long_wait,is_reopened
TKT000103,2022-01-07 07:13:00,CAT002,AGT002,Mali,App mobile,2,Résolu,120,9.1,150.8,1,1,0,4.4,0,1.257,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Panne technique,Technical,2,True,7,4,1,0,1,1,1,1,0
TKT000104,2022-01-07 14:37:00,CAT010,AGT010,CI,App mobile,1,Backlog,60,2.6,22.6,0,1,0,,1,0.377,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Fraude signalée,Security,1,True,14,4,1,0,0,1,1,0,0
TKT000105,2022-01-07 22:34:00,CAT008,AGT001,Senegal,Web form,2,Résolu,120,9.4,51.6,0,1,0,3.8,0,0.43,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Probleme paiement,Billing,2,True,22,4,1,0,1,0,1,1,0
TKT000106,2022-01-07 10:08:00,CAT001,AGT004,France,Email,4,Résolu,240,53.4,367.8,1,3,0,3.2,0,1.532,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Facturation,Billing,4,True,10,4,1,0,0,1,0,1,0
TKT000107,2022-01-07 16:58:00,CAT001,AGT009,CI,Téléphone,4,Escaladé,240,78.5,439.5,1,1,0,,0,1.831,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Facturation,Billing,4,True,16,4,1,0,0,1,0,1,0
TKT000108,2022-01-07 16:28:00,CAT010,AGT007,Senegal,Email,1,Résolu,60,4.1,23.6,0,1,0,4.2,0,0.393,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Fraude signalée,Security,1,True,16,4,1,0,0,0,1,1,0
TKT000109,2022-01-07 11:38:00,CAT002,AGT011,France,Téléphone,2,Résolu,120,20.2,118.0,0,1,0,4.2,0,0.983,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Panne technique,Technical,2,True,11,4,1,0,0,0,1,1,0
TKT000110,2022-01-07 16:13:00,CAT007,AGT011,Maroc,Téléphone,5,Backlog,480,80.5,606.2,1,3,0,,1,1.263,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Demande info,General,5,False,16,4,1,0,0,1,0,1,0
TKT000111,2022-01-07 11:09:00,CAT007,AGT006,Senegal,Téléphone,5,Résolu,480,214.6,991.8,1,1,0,4.5,0,2.066,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Demande info,General,5,False,11,4,1,0,0,1,0,1,0
TKT000112,2022-01-07 06:35:00,CAT001,AGT012,Senegal,Email,4,Escaladé,240,30.2,250.3,1,2,0,,0,1.043,Samuel Acheampong,Tier 2,2,Accra,4.4,92,26,Facturation,Billing,4,True,6,4,1,0,1,1,0,1,0
TKT000113,2022-01-07 10:06:00,CAT007,AGT012,CI,Email,5,Escaladé,480,53.9,568.7,1,1,0,,0,1.185,Samuel Acheampong,Tier 2,2,Accra,4.4,92,26,Demande info,General,5,False,10,4,1,0,0,1,0,1,0
TKT000114,2022-01-07 09:27:00,CAT008,AGT006,CI,Email,2,Fermé,120,32.2,150.5,1,2,0,4.6,0,1.254,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Probleme paiement,Billing,2,True,9,4,1,0,0,1,1,1,0
TKT000115,2022-01-07 16:01:00,CAT006,AGT001,Maroc,Téléphone,3,En cours,360,29.6,265.2,0,1,0,,0,0.737,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Qualite produit,Product,3,False,16,4,1,0,0,0,0,1,0
TKT000116,2022-01-07 08:40:00,CAT001,AGT003,France,Chat,4,Résolu,240,56.4,450.3,1,2,0,4.0,0,1.876,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Facturation,Billing,4,True,8,4,1,0,0,1,0,1,0
TKT000117,2022-01-07 14:05:00,CAT002,AGT005,Ghana,Téléphone,2,Résolu,120,23.1,124.9,1,1,0,4.1,0,1.041,Aya Touré,Tier 2,2,Abidjan,4.7,96,22,Panne technique,Technical,2,True,14,4,1,0,0,1,1,1,0
TKT000118,2022-01-07 09:32:00,CAT006,AGT008,Maroc,Chat,3,Résolu,360,15.9,149.1,0,2,0,4.6,0,0.414,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Qualite produit,Product,3,False,9,4,1,0,0,0,0,1,0
TKT000119,2022-01-07 22:03:00,CAT004,AGT011,Senegal,Email,3,Résolu,240,10.1,109.8,0,1,0,3.1,0,0.457,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Remboursement,Billing,3,True,22,4,1,0,1,0,0,1,0
TKT000120,2022-01-07 12:08:00,CAT002,AGT006,CI,Chat,2,En cours,120,12.9,85.9,0,3,0,,0,0.716,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Panne technique,Technical,2,True,12,4,1,0,0,0,1,1,0
TKT000121,2022-01-07 20:55:00,CAT001,AGT012,CI,Email,4,Résolu,240,29.4,224.4,0,2,0,4.0,0,0.935,Samuel Acheampong,Tier 2,2,Accra,4.4,92,26,Facturation,Billing,4,True,20,4,1,0,1,0,0,1,0
TKT000122,2022-01-08 16:39:00,CAT002,AGT007,CI,Chat,2,Résolu,120,12.7,103.6,0,1,0,3.4,0,0.863,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Panne technique,Technical,2,True,16,5,1,1,0,0,1,1,0
TKT000123,2022-01-08 11:19:00,CAT001,AGT007,France,Chat,4,Résolu,240,26.1,399.8,1,2,0,3.8,0,1.666,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Facturation,Billing,4,True,11,5,1,1,0,1,0,1,0
TKT000124,2022-01-08 15:52:00,CAT004,AGT004,Mali,Chat,3,Résolu,240,29.6,372.7,1,1,0,3.6,0,1.553,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Remboursement,Billing,3,True,15,5,1,1,0,1,0,1,0
TKT000125,2022-01-08 14:29:00,CAT005,AGT011,CI,Web form,1,En cours,60,6.3,45.2,0,4,0,,0,0.753,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Acces compte,Technical,1,True,14,5,1,1,0,0,1,1,0
TKT000126,2022-01-08 10:28:00,CAT006,AGT010,Senegal,Web form,3,Résolu,360,9.6,86.8,0,1,0,4.8,0,0.241,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Qualite produit,Product,3,False,10,5,1,1,0,0,0,1,0
TKT000127,2022-01-08 03:23:00,CAT001,AGT009,CI,Chat,4,Résolu,240,75.2,434.8,1,2,0,3.8,0,1.812,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Facturation,Billing,4,True,3,5,1,1,1,1,0,1,0
TKT000128,2022-01-08 03:58:00,CAT004,AGT009,Mali,Téléphone,3,Escaladé,240,91.4,534.6,1,2,0,,0,2.228,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Remboursement,Billing,3,True,3,5,1,1,1,1,0,1,0
TKT000129,2022-01-08 10:45:00,CAT010,AGT008,CI,App mobile,1,Résolu,60,1.5,26.4,0,2,0,4.8,0,0.44,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Fraude signalée,Security,1,True,10,5,1,1,0,0,1,0,0
TKT000130,2022-01-08 11:18:00,CAT010,AGT009,France,Email,1,En cours,60,9.1,49.0,0,1,0,,0,0.817,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Fraude signalée,Security,1,True,11,5,1,1,0,0,1,1,0
TKT000131,2022-01-08 15:18:00,CAT006,AGT006,CI,Email,3,Backlog,360,68.0,280.0,0,2,0,,1,0.778,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Qualite produit,Product,3,False,15,5,1,1,0,1,0,1,0
TKT000132,2022-01-08 10:41:00,CAT002,AGT002,France,Email,2,Résolu,120,14.7,131.6,1,1,0,4.1,0,1.097,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Panne technique,Technical,2,True,10,5,1,1,0,1,1,1,0
TKT000133,2022-01-08 15:43:00,CAT007,AGT003,Maroc,App mobile,5,Escaladé,480,128.5,846.9,1,1,0,,0,1.764,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Demande info,General,5,False,15,5,1,1,0,1,0,1,0
TKT000134,2022-01-08 08:08:00,CAT003,AGT004,Senegal,Téléphone,3,Résolu,180,21.9,105.3,0,2,0,3.3,0,0.585,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Livraison retardee,Delivery,3,True,8,5,1,1,0,0,0,1,0
TKT000135,2022-01-08 10:49:00,CAT004,AGT012,Cameroun,Email,3,Résolu,240,22.6,274.2,1,3,0,5.0,0,1.142,Samuel Acheampong,Tier 2,2,Accra,4.4,92,26,Remboursement,Billing,3,True,10,5,1,1,0,1,0,1,0
TKT000136,2022-01-09 10:46:00,CAT007,AGT003,Ghana,Email,5,Résolu,480,50.1,468.1,0,3,0,3.9,0,0.975,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Demande info,General,5,False,10,6,1,1,0,0,0,1,0
TKT000137,2022-01-09 18:12:00,CAT004,AGT005,Belgique,Téléphone,3,Escaladé,240,41.6,168.4,0,2,0,,0,0.702,Aya Touré,Tier 2,2,Abidjan,4.7,96,22,Remboursement,Billing,3,True,18,6,1,1,0,1,0,1,0
TKT000138,2022-01-09 08:12:00,CAT002,AGT007,France,Chat,2,Escaladé,120,10.6,175.1,1,2,0,,0,1.459,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Panne technique,Technical,2,True,8,6,1,1,0,1,1,1,0
TKT000139,2022-01-09 07:05:00,CAT003,AGT002,Ghana,Chat,3,Résolu,180,57.1,264.0,1,1,0,3.1,0,1.467,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Livraison retardee,Delivery,3,True,7,6,1,1,1,1,0,1,0
TKT000140,2022-01-09 11:25:00,CAT008,AGT008,Cameroun,Web form,2,Résolu,120,20.9,84.1,0,1,0,4.6,0,0.701,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Probleme paiement,Billing,2,True,11,6,1,1,0,0,1,1,0
TKT000141,2022-01-09 16:08:00,CAT001,AGT002,Cameroun,Téléphone,4,Backlog,240,12.8,88.9,0,3,0,,1,0.37,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Facturation,Billing,4,True,16,6,1,1,0,1,0,1,0
TKT000142,2022-01-09 09:53:00,CAT004,AGT010,CI,Email,3,Escaladé,240,23.5,136.9,0,1,0,,0,0.57,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Remboursement,Billing,3,True,9,6,1,1,0,1,0,1,0
TKT000143,2022-01-09 11:50:00,CAT007,AGT004,Senegal,Email,5,Escaladé,480,138.5,817.9,1,1,0,,0,1.704,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Demande info,General,5,False,11,6,1,1,0,1,0,1,0
TKT000144,2022-01-10 00:22:00,CAT004,AGT004,Ghana,Email,3,Résolu,240,44.0,284.2,1,1,0,3.7,0,1.184,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Remboursement,Billing,3,True,0,0,1,0,1,1,0,1,0
TKT000145,2022-01-10 14:24:00,CAT010,AGT009,France,Web form,1,Résolu,60,5.1,40.4,0,1,0,4.1,0,0.673,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Fraude signalée,Security,1,True,14,0,1,0,0,0,1,1,0
TKT000146,2022-01-10 16:40:00,CAT007,AGT006,Ghana,Chat,5,Résolu,480,46.1,229.0,0,1,0,5.0,0,0.477,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Demande info,General,5,False,16,0,1,0,0,0,0,1,0
TKT000147,2022-01-10 17:29:00,CAT003,AGT006,Cameroun,Email,3,Résolu,180,52.2,246.0,1,1,0,4.6,0,1.367,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Livraison retardee,Delivery,3,True,17,0,1,0,0,1,0,1,0
TKT000148,2022-01-10 17:56:00,CAT007,AGT008,CI,Email,5,Escaladé,480,46.9,306.1,0,5,0,,0,0.638,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Demande info,General,5,False,17,0,1,0,0,1,0,1,0
TKT000149,2022-01-10 17:55:00,CAT002,AGT011,CI,Chat,2,Escaladé,120,21.5,156.6,1,1,0,,0,1.305,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Panne technique,Technical,2,True,17,0,1,0,0,1,1,1,0
TKT000150,2022-01-10 15:23:00,CAT003,AGT007,Senegal,Email,3,Résolu,180,48.8,249.5,1,1,0,3.6,0,1.386,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Livraison retardee,Delivery,3,True,15,0,1,0,0,1,0,1,0
TKT000151,2022-01-10 07:42:00,CAT005,AGT003,France,Chat,1,Résolu,60,4.7,24.4,0,1,0,4.2,0,0.407,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Acces compte,Technical,1,True,7,0,1,0,1,0,1,1,0
TKT000152,2022-01-10 11:27:00,CAT004,AGT008,CI,App mobile,3,Fermé,240,60.9,254.2,1,1,0,4.4,0,1.059,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Remboursement,Billing,3,True,11,0,1,0,0,1,0,1,0
TKT000153,2022-01-10 08:01:00,CAT006,AGT006,France,Téléphone,3,Résolu,360,19.6,94.9,0,1,0,5.0,0,0.264,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Qualite produit,Product,3,False,8,0,1,0,0,0,0,1,0
TKT000154,2022-01-10 14:38:00,CAT001,AGT011,Senegal,Chat,4,Escaladé,240,34.0,273.2,1,3,0,,0,1.138,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Facturation,Billing,4,True,14,0,1,0,0,1,0,1,0
TKT000155,2022-01-10 21:01:00,CAT004,AGT007,Senegal,Email,3,Escaladé,240,88.2,379.0,1,1,0,,0,1.579,Aissatou Ba,Tier 1,1,Dakar,3.9,78,48,Remboursement,Billing,3,True,21,0,1,0,1,1,0,1,0
TKT000156,2022-01-10 10:58:00,CAT007,AGT012,France,Web form,5,Résolu,480,188.1,852.7,1,2,0,3.8,0,1.776,Samuel Acheampong,Tier 2,2,Accra,4.4,92,26,Demande info,General,5,False,10,0,1,0,0,1,0,1,0
TKT000157,2022-01-10 21:20:00,CAT008,AGT008,Belgique,App mobile,2,En cours,120,24.5,153.0,1,1,0,,0,1.275,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Probleme paiement,Billing,2,True,21,0,1,0,1,1,1,1,0
TKT000158,2022-01-10 15:50:00,CAT002,AGT003,Ghana,Web form,2,Résolu,120,15.9,64.3,0,3,1,4.7,0,0.536,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Panne technique,Technical,2,True,15,0,1,0,0,0,1,1,1
TKT000159,2022-01-10 17:35:00,CAT004,AGT006,France,Chat,3,Backlog,240,9.9,157.2,0,1,0,,1,0.655,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Remboursement,Billing,3,True,17,0,1,0,0,1,0,1,0
TKT000160,2022-01-10 18:04:00,CAT007,AGT008,France,Téléphone,5,Résolu,480,15.2,234.2,0,2,0,4.3,0,0.488,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Demande info,General,5,False,18,0,1,0,0,0,0,1,0
TKT000161,2022-01-10 15:11:00,CAT004,AGT003,Cameroun,Téléphone,3,Résolu,240,23.5,155.9,0,3,0,4.1,0,0.65,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Remboursement,Billing,3,True,15,0,1,0,0,0,0,1,0
TKT000162,2022-01-10 16:22:00,CAT004,AGT005,CI,Chat,3,Escaladé,240,76.4,348.4,1,1,0,,0,1.452,Aya Touré,Tier 2,2,Abidjan,4.7,96,22,Remboursement,Billing,3,True,16,0,1,0,0,1,0,1,0
TKT000163,2022-01-10 14:05:00,CAT006,AGT009,Senegal,Téléphone,3,Résolu,360,68.5,287.6,0,1,0,4.7,0,0.799,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Qualite produit,Product,3,False,14,0,1,0,0,0,0,1,0
TKT000164,2022-01-11 20:02:00,CAT006,AGT012,Mali,Chat,3,Résolu,360,111.8,466.6,1,3,1,4.3,0,1.296,Samuel Acheampong,Tier 2,2,Accra,4.4,92,26,Qualite produit,Product,3,False,20,1,1,0,1,1,0,1,1
TKT000165,2022-01-11 13:40:00,CAT002,AGT010,Senegal,Téléphone,2,Escaladé,120,20.1,137.3,1,3,0,,0,1.144,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Panne technique,Technical,2,True,13,1,1,0,0,1,1,1,0
TKT000166,2022-01-11 12:29:00,CAT002,AGT002,Maroc,Email,2,Résolu,120,3.9,34.8,0,2,0,4.3,0,0.29,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Panne technique,Technical,2,True,12,1,1,0,0,0,1,0,0
TKT000167,2022-01-11 11:35:00,CAT007,AGT006,Belgique,Email,5,Résolu,480,22.0,295.4,0,1,0,4.4,0,0.615,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Demande info,General,5,False,11,1,1,0,0,0,0,1,0
TKT000168,2022-01-11 14:15:00,CAT002,AGT001,Senegal,Chat,2,Backlog,120,36.9,173.3,1,4,0,,1,1.444,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Panne technique,Technical,2,True,14,1,1,0,0,1,1,1,0
TKT000169,2022-01-11 13:19:00,CAT002,AGT003,France,Chat,2,Résolu,120,13.3,103.2,0,2,0,4.3,0,0.86,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Panne technique,Technical,2,True,13,1,1,0,0,0,1,1,0
TKT000170,2022-01-11 13:56:00,CAT002,AGT010,Senegal,Email,2,Escaladé,120,22.2,141.1,1,3,0,,0,1.176,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Panne technique,Technical,2,True,13,1,1,0,0,1,1,1,0
TKT000171,2022-01-11 05:03:00,CAT008,AGT012,Senegal,Chat,2,Résolu,120,16.0,99.5,0,1,0,4.4,0,0.829,Samuel Acheampong,Tier 2,2,Accra,4.4,92,26,Probleme paiement,Billing,2,True,5,1,1,0,1,0,1,1,0
TKT000172,2022-01-11 15:07:00,CAT004,AGT009,Senegal,Web form,3,Résolu,240,20.5,164.1,0,5,0,4.6,0,0.684,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Remboursement,Billing,3,True,15,1,1,0,0,0,0,1,0
TKT000173,2022-01-11 13:02:00,CAT003,AGT003,CI,Chat,3,En cours,180,5.8,27.4,0,2,0,,0,0.152,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Livraison retardee,Delivery,3,True,13,1,1,0,0,0,0,1,0
TKT000174,2022-01-11 10:25:00,CAT002,AGT009,CI,Web form,2,En cours,120,24.6,224.3,1,1,0,,0,1.869,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Panne technique,Technical,2,True,10,1,1,0,0,1,1,1,0
TKT000175,2022-01-11 13:01:00,CAT007,AGT009,France,Chat,5,Résolu,480,87.4,355.4,0,2,0,3.9,0,0.74,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Demande info,General,5,False,13,1,1,0,0,0,0,1,0
TKT000176,2022-01-11 14:16:00,CAT007,AGT012,Cameroun,Téléphone,5,En cours,480,211.5,1030.5,1,2,0,,0,2.147,Samuel Acheampong,Tier 2,2,Accra,4.4,92,26,Demande info,General,5,False,14,1,1,0,0,1,0,1,0
TKT000177,2022-01-11 16:49:00,CAT007,AGT010,France,Chat,5,Résolu,480,49.5,878.5,1,4,1,3.9,0,1.83,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Demande info,General,5,False,16,1,1,0,0,1,0,1,1
TKT000178,2022-01-11 09:32:00,CAT001,AGT006,Senegal,Chat,4,Escaladé,240,76.9,342.5,1,3,1,,0,1.427,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Facturation,Billing,4,True,9,1,1,0,0,1,0,1,1
TKT000179,2022-01-11 13:24:00,CAT002,AGT004,France,Web form,2,Résolu,120,17.6,75.9,0,1,0,3.3,0,0.633,Moussa Kone,Tier 1,1,Abidjan,3.5,65,55,Panne technique,Technical,2,True,13,1,1,0,0,0,1,1,0
TKT000180,2022-01-12 09:30:00,CAT003,AGT012,Maroc,App mobile,3,Résolu,180,19.4,120.1,0,1,0,4.1,0,0.667,Samuel Acheampong,Tier 2,2,Accra,4.4,92,26,Livraison retardee,Delivery,3,True,9,2,1,0,0,0,0,1,0
TKT000181,2022-01-12 15:31:00,CAT010,AGT005,Ghana,Téléphone,1,Résolu,60,9.8,41.6,0,3,1,4.8,0,0.693,Aya Touré,Tier 2,2,Abidjan,4.7,96,22,Fraude signalée,Security,1,True,15,2,1,0,0,0,1,1,1
TKT000182,2022-01-12 11:22:00,CAT002,AGT011,France,App mobile,2,En cours,120,21.4,198.4,1,1,0,,0,1.653,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Panne technique,Technical,2,True,11,2,1,0,0,1,1,1,0
TKT000183,2022-01-12 16:13:00,CAT007,AGT006,Mali,Téléphone,5,Résolu,480,101.0,426.9,0,2,0,4.5,0,0.889,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Demande info,General,5,False,16,2,1,0,0,0,0,1,0
TKT000184,2022-01-12 05:57:00,CAT002,AGT010,Ghana,Email,2,Résolu,120,5.3,87.4,0,1,0,4.9,0,0.728,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Panne technique,Technical,2,True,5,2,1,0,1,0,1,1,0
TKT000185,2022-01-12 21:59:00,CAT007,AGT002,Maroc,Email,5,Résolu,480,100.0,442.3,0,2,0,3.8,0,0.921,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Demande info,General,5,False,21,2,1,0,1,0,0,1,0
TKT000186,2022-01-12 19:05:00,CAT006,AGT005,Senegal,Téléphone,3,Résolu,360,97.6,419.7,1,1,0,5.0,0,1.166,Aya Touré,Tier 2,2,Abidjan,4.7,96,22,Qualite produit,Product,3,False,19,2,1,0,1,1,0,1,0
TKT000187,2022-01-12 18:50:00,CAT008,AGT003,Mali,Email,2,Escaladé,120,20.4,84.0,0,4,0,,0,0.7,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Probleme paiement,Billing,2,True,18,2,1,0,0,1,1,1,0
TKT000188,2022-01-12 10:29:00,CAT001,AGT010,Maroc,Web form,4,Escaladé,240,103.1,452.3,1,1,0,,0,1.885,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Facturation,Billing,4,True,10,2,1,0,0,1,0,1,0
TKT000189,2022-01-12 08:29:00,CAT004,AGT005,CI,Email,3,En cours,240,13.9,263.3,1,1,0,,0,1.097,Aya Touré,Tier 2,2,Abidjan,4.7,96,22,Remboursement,Billing,3,True,8,2,1,0,0,1,0,1,0
TKT000190,2022-01-12 18:57:00,CAT002,AGT011,Ghana,Email,2,Résolu,120,10.9,94.5,0,1,0,4.0,0,0.788,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Panne technique,Technical,2,True,18,2,1,0,0,0,1,1,0
TKT000191,2022-01-12 00:24:00,CAT001,AGT003,France,Web form,4,En cours,240,52.2,216.9,0,1,0,,0,0.904,Fatou Sow,Tier 2,2,Dakar,4.5,94,28,Facturation,Billing,4,True,0,2,1,0,1,0,0,1,0
TKT000192,2022-01-12 09:42:00,CAT007,AGT001,Senegal,Chat,5,Résolu,480,52.3,399.2,0,2,0,4.7,0,0.832,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Demande info,General,5,False,9,2,1,0,0,0,0,1,0
TKT000193,2022-01-12 15:18:00,CAT008,AGT012,Ghana,Téléphone,2,Résolu,120,20.2,83.5,0,2,0,4.7,0,0.696,Samuel Acheampong,Tier 2,2,Accra,4.4,92,26,Probleme paiement,Billing,2,True,15,2,1,0,0,0,1,1,0
TKT000194,2022-01-12 19:48:00,CAT004,AGT010,Senegal,Téléphone,3,Résolu,240,21.0,224.4,0,1,0,4.7,0,0.935,Olivier Martin,Tier 3,3,Paris,4.6,97,15,Remboursement,Billing,3,True,19,2,1,0,1,0,0,1,0
TKT000195,2022-01-12 11:58:00,CAT007,AGT002,France,Chat,5,Résolu,480,118.9,722.5,1,1,0,3.6,0,1.505,Kofi Mensah,Tier 1,1,Accra,3.8,72,38,Demande info,General,5,False,11,2,1,0,0,1,0,1,0
TKT000196,2022-01-12 16:31:00,CAT003,AGT009,France,Téléphone,3,Résolu,180,23.6,111.6,0,2,0,3.7,0,0.62,Nadia Benhaddou,Tier 1,1,Casablanca,4.0,80,45,Livraison retardee,Delivery,3,True,16,2,1,0,0,0,0,1,0
TKT000197,2022-01-12 15:19:00,CAT004,AGT008,France,Chat,3,Résolu,240,80.8,405.6,1,2,0,3.6,0,1.69,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Remboursement,Billing,3,True,15,2,1,0,0,1,0,1,0
TKT000198,2022-01-12 06:57:00,CAT001,AGT006,Maroc,Chat,4,Escaladé,240,3.4,59.6,0,1,0,,0,0.248,Jean-Marc Dubois,Tier 3,3,Paris,4.8,98,12,Facturation,Billing,4,True,6,2,1,0,1,1,0,0,0
TKT000199,2022-01-12 12:57:00,CAT007,AGT011,Belgique,Téléphone,5,Backlog,480,162.1,700.8,1,1,0,,1,1.46,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Demande info,General,5,False,12,2,1,0,0,1,0,1,0
TKT000200,2022-01-12 18:07:00,CAT007,AGT011,Cameroun,Email,5,Résolu,480,95.0,485.6,1,1,0,3.8,0,1.012,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Demande info,General,5,False,18,2,1,0,0,1,0,1,0
TKT000201,2022-01-12 16:27:00,CAT001,AGT001,Belgique,Chat,4,En cours,240,31.6,317.7,1,1,0,,0,1.324,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Facturation,Billing,4,True,16,2,1,0,0,1,0,1,0
TKT000202,2022-01-12 15:39:00,CAT002,AGT012,Ghana,Email,2,Backlog,120,7.1,133.4,1,1,0,,1,1.112,Samuel Acheampong,Tier 2,2,Accra,4.4,92,26,Panne technique,Technical,2,True,15,2,1,0,0,1,1,1,0
TKT000203,2022-01-12 19:15:00,CAT001,AGT001,France,Téléphone,4,Résolu,240,50.2,317.8,1,3,0,4.1,0,1.324,Aminata Diallo,Tier 1,1,Abidjan,4.2,88,42,Facturation,Billing,4,True,19,2,1,0,1,1,0,1,0
TKT000204,2022-01-12 14:36:00,CAT002,AGT005,CI,App mobile,2,Résolu,120,10.7,93.5,0,1,0,5.0,0,0.779,Aya Touré,Tier 2,2,Abidjan,4.7,96,22,Panne technique,Technical,2,True,14,2,1,0,0,0,1,1,0
TKT000205,2022-01-12 10:35:00,CAT002,AGT011,France,Chat,2,Backlog,120,40.5,174.5,1,2,0,,1,1.454,Ramatou Diaby,Tier 1,1,Ouagadougou,3.6,68,52,Panne technique,Technical,2,True,10,2,1,0,0,1,1,1,0
TKT000206,2022-01-12 15:24:00,CAT003,AGT008,CI,Chat,3,Escaladé,180,28.1,213.3,1,1,0,,0,1.185,Ibrahim Coulibaly,Tier 2,2,Bamako,4.3,90,30,Livraison retardee,Delivery,3,True,15,2,1,0,0,1,0,1,0
